CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_RT_MEAN	FRENCH_RT_ZSCORE	LINE_IN_SOURCE
1219	WORM	ver	789.333333333333	0.458155345027991	37546
122	CART	chariot	698.869565217391	-0.239892074379364	6018
1220	TAIL	queue	697.666666666667	-0.0014967097226667	28929
1221	NOSE	nez	576.4	-0.90301000060783	24248
1222	PENIS	pénis	705.52	-0.26969922104448	26158
1223	HEART	coeur	598.666666666667	-0.831732702742656	6782
1224	LIVER	foie	599.541666666667	-0.673387052108847	16409
1225	DAY (NOT NIGHT)	jour	606.739130434783	-0.737468389653414	20893
1226	YEAR	année	682.739130434783	-0.280402342685588	1763
1227	BOARD	planche	684.08	-0.47943245014523	26966
1228	EARTH (SOIL)	terre	669.851063829787	-0.395903408136539	35714
1229	OLD	vieux	642.24	-0.602808263271957	37810
123	FOREHEAD	front	583.48	-0.664858213598522	17031
1230	DIRTY	sale	634.652173913043	-0.454884925854018	32770
1231	NEW	nouveau	651.029411764706	-0.490647426903915	24440
1232	WARM	chaud	572.130434782609	-0.762857308402777	6116
1233	NIGHT	nuit	586.56	-0.815435781856705	24478
1234	SMOOTH	lisse	649.0	-0.391160598761789	21626
1235	WHO	qui	683.0	0.0447973951385035	28931
1236	WHAT	quoi	574.833333333333	-0.71265322018505	28979
1237	WHERE	où	631.88	-0.504689228463651	25124
1238	WHEN	quand	651.608695652174	-0.393843371214854	28876
1239	HOW	comment	695.909090909091	-0.129805858380134	7042
124	THORN	épine	679.24	-0.241930544394943	14246
1241	SOME	quelques	776.485714285714	0.17557523564764	28902
1242	FEW	peu	607.347826086957	-0.660109499008307	26536
1243	WIDE	large	579.12	-0.8031489959464	21252
1244	THICK	épais	681.304347826087	-0.297143291139845	14142
1245	BUTTER	beurre	665.88	-0.364478228951721	3951
1246	SMALL	petit	734.574468085106	-0.0460051312775204	26513
1247	EAR	oreille	627.666666666667	-0.697772773238093	24967
1248	EYE	oeil	600.083333333333	-0.608826565219499	24713
125	SWEAT (SUBSTANCE)	sueur	604.92	-0.647814147185353	34704
1251	BELLY	ventre	589.333333333333	-0.76726932189988	37536
1252	HOUSE	maison	558.958333333333	-0.795899345916577	22046
1254	HANDLE	poignée	614.12	-0.67867088125046	27197
1256	HEAD	tête	605.24	-0.745394840961116	35775
1257	WING	aile	609.619047619048	-0.694982653737034	1160
1258	FINGERNAIL	ongle	597.75	-0.682049394881913	24836
1259	WEDDING	mariage	646.708333333333	-0.537247519314404	22383
1261	SING	chanter	610.739130434783	-0.781839050397933	5946
1262	BROTHER	frère	584.545454545455	-0.787717201844365	16911
1263	SISTER	soeur	607.583333333333	-0.552626611395538	33822
1264	CHANGE	changer	621.260869565217	-0.616968529296383	5919
1265	HIGH	haut	646.028169014084	-0.416967824759036	18531
1266	BRIDE	mariée	680.32	-0.313297501628127	22388
1267	NARROW	étroit	616.791666666667	-0.512360174088844	14865
1268	YES	oui	624.434782608696	-0.549961197396179	25159
1269	NO	non	631.98	-0.498474354250656	24345
127	EXTINGUISH	éteindre	694.217391304348	-0.240974149665238	14703
1272	AUNT	tante	643.84	-0.44198761459954	35336
1273	CANDLE	bougie	617.95652173913	-0.73891071839051	4441
1274	SALT	sel	610.869565217391	-0.675279314384568	33277
1275	ANSWER	répondre	592.24	-0.677600498550726	31230
1276	AUTUMN	automne	734.782608695652	0.039804454767228	3104
1277	HAND	main	698.622222222222	-0.130657813319538	22021
1278	VOMIT	vomir	610.652173913043	-0.677169460754467	38168
1279	FAT (OBESE)	gras	677.314285714286	-0.282561547278205	17945
1280	FALL	tomber	650.571428571429	-0.488991733005043	36008
1281	PRISON	prison	634.28	-0.562626134718404	28192
1284	BANK	banque	592.166666666667	-0.626481101711885	3561
1285	IMPORTANT	important	617.0	-0.707664307005513	19253
