CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_RT_MEAN	CHINESE_RT_ZSCORE	CHINESE_STROKE	LINE_IN_SOURCE
1833	DINNER (SUPPER)	晚饭	661.9760975609756	-0.5429723711081451	18	8603
1838	NAVEL	肚脐	815.1641025641026	-0.1401984605700413	17	5372
1839	CRY	哭	633.5564102564102	-0.7336952338701532	10	328
1840	BUILD	建立	638.8597560975609	-0.6552002378361034	13	6792
1841	SUSPECT	怀疑	659.4239024390242	-0.5570935379607662	21	5160
1846	RULE	规则	648.9502500000001	-0.6629675219951445	14	11345
1847	SICK	生病	734.3739999999999	-0.3961865996792962	15	3786
1848	QUARREL	吵架	676.7995000000002	-0.5712113058654016	16	5011
1850	COTTON	棉花	610.5142857142857	-0.7552302172310221	19	9194
1852	OFTEN	常常	629.4825	-0.6170597769061132	22	8443
1853	DOVE	鸽子	685.0995	-0.491685828561997	14	12055
1854	SPARROW	麻雀	652.2428205128206	-0.5346984253451565	22	8976
1856	SOFT	柔软	761.05175	-0.2813510712271673	17	6971
1857	CROCODILE	鳄鱼	708.9656097560975	-0.38878441982527484	25	12042
1867	COIN	硬币	631.5235897435897	-0.6459218892716194	16	9301
1869	BUY	购买	643.9512820512822	-0.658168222248721	14	11590
1871	CAMEL	骆驼	715.2833333333334	-0.4474449708702233	17	12021
1875	REGRET	后悔	668.476904761905	-0.637694061329792	16	4274
1879	DANCE	跳舞	612.8185365853658	-0.7431288437589966	27	9791
1880	PASSIONATE	热情	633.3897435897436	-0.7429241091273826	21	10989
1881	ENOUGH	足够	640.4242500000001	-0.6418153507008514	18	5419
1882	BEFORE	之前	665.4899999999999	-0.5424245438156308	12	2423
1884	HARD	坚硬	766.0375000000001	-0.2865007204848305	19	10721
1886	ARMPIT	腋下	676.5405128205128	-0.4380112070826297	15	9367
1887	CHEAP	便宜	671.1969230769231	-0.5842534179276719	17	6573
1890	BELIEVE	相信	630.5214634146341	-0.6894718132977743	18	7146
1894	ASHAMED	惭愧	686.6484615384616	-0.5104602157259678	23	10816
1895	CLOTHES	衣服	627.77	-0.7263369591828536	14	4781
1897	HELP	帮助	704.7304878048781	-0.4504166719927549	16	7680
1909	SHAKE	摇	705.9575	-0.41925626013037115	13	583
1917	TIE	绑	673.112857142857	-0.5472783195000078	9	890
1919	TORCH	火把	709.0279487179487	-0.40193358680171254	11	3006
192	CORNER	角落	654.9753658536587	-0.5961474593978222	19	5390
1920	DREAM (SOMETHING)	做梦	651.0978048780487	-0.6273222615731814	22	8328
1924	VEIN	血管	675.1695	-0.5588339402726616	20	4761
1926	OINTMENT	膏药	766.8807894736842	-0.2523553931688482	23	10060
1934	BEGGAR	乞丐	662.1472499999999	-0.5587115982568531	7	2147
1935	ANUS	肛门	848.451	-0.031551409884129925	10	5373
1937	THERE	那儿	833.1492105263159	-0.0008024363424370553	8	5461
1938	FORTRESS	城堡	650.6026829268291	-0.5939311668783334	21	6702
1939	SWEAR	发誓	643.0751282051283	-0.7299296139493235	19	3358
194	FAMILY	户	692.9707894736845	-0.4624762587152988	4	17
1941	SOLDIER	士兵	659.421794871795	-0.5583766069856775	10	2191
1943	CROWN (OF HEAD)	王冠	863.61275	-0.02951135749060264	13	3051
1963	IMMEDIATELY	立刻	587.7828571428572	-0.86980920252817	13	3903
1964	ALONE	单独	669.45525	-0.6673548571399908	17	5638
1967	CALENDAR	日历	619.4136842105263	-0.7301418743975462	8	2888
1968	SOYA SAUCE	酱油	741.6935	-0.3230918204371481	21	11748
1969	MANTOU	馒头	684.8287179487177	-0.513096290672562	19	11995
197	OTHER	其他	635.3289473684212	-0.6669664491356505	13	5573
1973	DEMON	恶魔	707.5305000000001	-0.5102273001998181	30	10810
1974	CENTIPEDE	蜈蚣	682.7412195121952	-0.47618113802398615	23	9756
1977	DEW	露	689.8512820512819	-0.5178695834720695	21	813
1980	WANTON	馄饨	687.0402380952381	-0.5027393472332844	18	11990
1986	DISEASE	疾病	596.3182926829268	-0.8016448598983187	20	7992
1987	CHOPSTICKS	筷子	670.58425	-0.5941107835932796	16	9712
1989	CALF	牛犊	826.3499999999999	-0.022439726806010214	16	3044
1993	SELF	自己	612.426052631579	-0.7453944943248407	9	4725
1999	OVERCOME	克服	641.597380952381	-0.7177517765376956	15	4911
2	DUST	灰尘	689.9024324324324	-0.5349170152164233	12	4648
2002	DITCH	沟	698.5144736842105	-0.5358492817942583	7	118
2003	FLOW	流	746.3542105263159	-0.36077993729156127	10	277
2005	MASK	面具	683.8464285714284	-0.5829458099870941	17	7419
2006	FILL	填	735.9871794871793	-0.30455870948031644	13	575
2008	RESCUE	救援	722.2034146341463	-0.3459083345094844	23	8574
2009	DOG	狗	650.89275	-0.5619884302048865	8	210
2011	COFFIN	棺材	697.2755000000001	-0.46469981005002986	19	9208
2014	GO DOWN (DESCEND)	降落	687.9637500000001	-0.5703598501247374	20	7407
2016	JEALOUSY	嫉妒	648.4174999999999	-0.6435227608687273	20	9522
2017	MIX	混合	715.1478048780489	-0.43726291717547194	18	8652
2018	GREEDY	贪婪	754.4555263157895	-0.25243198698986996	19	11581
202	STRENGTH	力气	722.1170731707317	-0.3940832451719259	6	2075
2022	ADMIT	承认	595.4134146341463	-0.7856232024628483	12	5975
2024	PLOT	情节	705.967	-0.439366385408093	16	8495
203	MARRY	结婚	621.2887179487179	-0.7915536242250799	20	11176
2031	PUT OUT TO PASTURE	放牧	885.9794736842106	0.1645540582036808	16	6071
2035	POND	池塘	702.2741025641028	-0.44310468264356884	19	4637
2036	JANUARY	正月	820.1808108108107	-0.10149338709761167	9	3705
2040	BUCKWHEAT	荞	1029.2007142857142	0.9363213946717204	9	906
2041	HEMP	麻	697.172105263158	-0.49569728022989795	11	484
2044	PERSIMMON	柿子	640.8005405405403	-0.6647823522213978	12	6981
2047	STRAW SANDAL	草鞋	768.5265789473683	-0.20784019410977186	24	8161
2052	BUCKET	水桶	680.0699999999999	-0.5453573723282273	15	2984
2057	DUNG (ANIMAL FAECES)	肥料	715.3778571428572	-0.40135930623793087	18	6362
2058	STOOL	凳子	730.0234146341461	-0.426633435029098	17	9879
2060	STORY	故事	675.054358974359	-0.5252438963194573	17	6920
2062	INTEREST	利息	699.4509999999998	-0.380832868363176	17	4944
2063	CLOSE (EYES)	闭	770.7395	-0.2596436916531517	6	977
2069	SOAK (VERB)	泡	666.8172972972974	-0.5540226762177174	8	201
207	SPARSE	寥寥	820.9630769230771	-0.16779577375785373	28	9903
2072	USE (VERB)	用	633.2197435897436	-0.6500636444988002	5	42
2073	ROB (VERB)	抢劫	698.7699999999999	-0.3877716462776321	14	10831
2074	CROW (VERB)	打鸣	1017.4411111111112	0.9489636837564013		13677
2076	SPROUT (VERB)	发芽	692.0046153846156	-0.40351962749172604	12	3343
208	NASAL MUCUS (SNOT)	鼻涕	770.3095000000001	-0.35666086999866625	24	10126
2082	KNIFE (CLASSIFIER)	把	710.3792105263158	-0.47508509268888516	7	105
2093	AFTERWARDS	以后	665.862619047619	-0.6349311797560577	10	3183
2099	CHILD	孩子	635.4023076923078	-0.7144791160600173	12	6736
21	TASTE (SOMETHING)	品味	681.731707317073	-0.5248884522117283	17	6678
210	LIFE	生命	628.1366666666667	-0.6793938746901238	13	3781
2102	BURN	燃烧	656.9021052631579	-0.5998623933206088	26	10355
2117	DESIRE	欲望	672.3860975609756	-0.5773639199258144	22	8622
212	FIELD	田	769.3545945945948	-0.2131484689231568	5	43
2134	RAISE (BRING UP)	提高	646.1946153846152	-0.6582873721329664	22	9124
2139	MUROID (MOUSE OR RAT)	老鼠	609.378	-0.7765548208907609	19	4696
2142	RUN AWAY	逃跑	595.8465789473684	-0.7789060795618034	21	8228
2149	CHOP (INTO PIECES)	剁	756.0892499999998	-0.3409227917081389	8	483
2154	PLOUGH (INSTRUMENT)	犁	851.2655263157897	-0.05500991399285535	11	454
2157	FINE OR THIN	细	669.3719512195123	-0.5274980274614488	8	888
2159	GROUND	地	665.0742499999999	-0.6400244683236362	6	58
216	MOVIE	电影	627.6904999999999	-0.7708166897858824	20	3838
2162	STIR FRY	炒	714.6120512820513	-0.41678635480801884	8	206
2165	SLOWLY	慢慢	716.2087179487179	-0.38439947312637057	28	9911
2173	PATERNAL UNCLE (FATHER'S OLDER BROTHER)	伯父	648.3871794871797	-0.6494781597020829	11	4820
2177	MATERNAL GRANDMOTHER	外祖母	675.9146153846152	-0.4595339060452915	19	22319
2182	LEFT HAND	左手	721.8305128205129	-0.3189314725473417	9	3554
2183	RIGHT HAND	右手	597.7916666666666	-0.7862468139318356	9	3422
2186	DRAGON BOAT FESTIVAL	端午节	649.8631707317073	-0.6065982429315565	23	22882
2187	MID-AUTUMN FESTIVAL	中秋节	633.0257499999999	-0.6610650456470137	18	22161
2188	NEW YEAR'S EVE	除夕	668.1614634146341	-0.4957331920373085	12	8270
219	TOILET	厕所	575.0743902439026	-0.8685791789642323	16	10686
2190	TASTE	味道	629.8405	-0.6978041040100463	20	5701
2194	FRONT (PART)	前面	634.6855	-0.682196650630758	18	6641
22	INTEND	打算	619.8552499999998	-0.7016823844787351	19	3655
2214	AFFAIR	事情	643.288	-0.6452969641833025	19	5521
2216	BECOME NUMB	麻木	742.5992105263156	-0.32271121712874395	15	8973
2232	KEEN OR SUBTLE	微妙	724.7887804878048	-0.3234463286638873	20	9530
224	MORTAR	臼	1024.245925925926	0.5686311661528992	6	689
2242	BEETLE	甲虫	699.7186842105264	-0.47852367428880827	11	3812
2243	REPAIR	补	644.1910526315789	-0.5774694427275534	7	223
2244	METAL	金属	737.9754999999999	-0.3163833601694722	20	6508
2246	BELL	钟	630.5579487179489	-0.6783985860500067	9	717
2247	CATERPILLAR	毛虫	840.1168571428574	0.028568441050697863	10	2940
2248	KNOW (SOMEBODY)	认识	591.2971428571431	-0.8082394464888653	11	11366
225	PESTLE	杵	911.3156666666665	0.21028141347255308	8	193
2256	MOTHER-IN-LAW (OF WOMAN)	婆婆	738.7935897435899	-0.336748532167561	22	8408
2271	THINK	想	641.1735897435898	-0.6308744001502296	13	577
2278	PERHAPS	也许	581.7187499999998	-0.8559893435422532	9	2150
2291	VOLCANO	火山	723.0369047619047	-0.33294277200151423	7	3002
2295	SUNSET	日落	709.0342105263156	-0.39657189329199366	16	2896
2296	SUNRISE	日出	768.0113157894738	-0.3172084948616816	9	2889
2297	DUSK	黄昏	674.7955	-0.5626109275410439	19	8985
2315	COOK (PERSON)	厨师	693.2155	-0.5284805001719953	18	9004
2316	FREE	自由	655.8235897435898	-0.612765278886253	11	4729
2318	CHESTNUT	栗子	807.1525	-0.15885649988582595	13	7797
2325	PULL OUT	拔	851.8656756756758	0.04355734699213583	8	188
2327	BECOME SICK	病态	707.0255263157894	-0.4582382525111899	18	8000
2328	MISS (SOMEBODY)	挂念	726.7643902439023	-0.354323456300007	17	6875
2334	MELT	融化	687.0489999999999	-0.46007558972761575	20	10374
2335	CUNNING	狡猾	691.47925	-0.45909852454434824	21	7091
2338	HOW LONG	多久	725.1861538461541	-0.4421560824002015	9	4352
2344	PETROL	汽油	648.1926315789475	-0.5973062891333011	15	5299
2348	CRAB	螃蟹	760.5321052631579	-0.3020525557858674	35	10373
2349	SHRIMP	虾	688.8836842105262	-0.44924437512931736	9	308
2350	EARTHWORM	蚯蚓	761.7317948717947	-0.20503932479572912	21	8856
2352	DRAGONFLY	蜻蜓	791.5707894736842	-0.104564812484355	26	10093
2354	CRICKET	蟋蟀	797.9789999999998	-0.24717844139911804	34	10450
2355	GECKO	壁虎	827.8899999999999	-0.18823025406652735	24	10318
2359	LOTUS	荷花	641.7985000000001	-0.5998871271152117	17	8839
236	STEPMOTHER	继母	645.2853658536585	-0.6171794486981388	15	11195
2366	ONION	洋葱	696.5105	-0.40272338409714276	21	7010
2374	DREAM	梦想	623.62075	-0.6943309957725813	24	8615
2376	HORIZONTAL	横	706.9277499999998	-0.4021671139858488	15	690
2378	THUNDER (VERB)	打雷	808.1755263157894	-0.13860537777693524	18	3653
2382	BLUE OR GREEN	青	718.1320000000003	-0.37954604428896416	8	227
2386	TURKEY	火鸡	801.9842500000002	-0.11949584823599009	11	3018
2395	CONGEAL (BLOOD)	凝固	719.0761538461538	-0.36510564617586183	24	10309
24	PRAY	祈祷	704.9953658536585	-0.40721763885786283	19	7182
240	ELECTION	选举	768.3084999999999	-0.2819719368340889	18	8237
2401	PICTURE	画面	695.3442499999998	-0.5277256813003288	17	6285
2403	TOY	玩具	636.1235897435898	-0.6616214532176359	16	6272
2407	BIRTHDAY	生日	579.91325	-0.8539619685656913	9	3777
2408	CAKE	蛋糕	624.6261111111112	-0.7255692140914908	27	8864
2409	BROWN	棕色	713.381081081081	-0.3837249646744703	18	9200
2411	HURT (SOMEBODY)	伤害	636.7439024390243	-0.6525098934193884	16	10620
242	COST	价钱	627.8076315789474	-0.6943099154129528	16	3968
2423	CHANNEL	频道	700.9443589743588	-0.3996087969444077	25	11952
2425	PROBLEM	问题	642.3758974358975	-0.570136159457223	18	11839
2427	FUTURE	前途	614.6764102564103	-0.7070291748420915	19	6643
2429	LOGIC	逻辑	653.9844999999999	-0.5638633889991388	24	9456
243	FRESH	新鲜	672.76325	-0.5939418854249496	27	9616
2430	OFFICE	办公室	637.9585	-0.7850015845459734	17	22178
2433	THEORY	理论	722.0087500000002	-0.4192409117393103	17	8713
2434	TRAGEDY	悲剧	667.5332499999997	-0.5977173523430601	22	9089
2435	UNIVERSITY	大学	626.1385	-0.6640012936226923	11	2203
2440	PINEAPPLE	菠萝	720.3938461538464	-0.4317907801600049	22	9388
2445	PAPAYA	木瓜	643.2843589743588	-0.6552545857696646	9	2909
2452	PURPLE	紫色	652.8230000000001	-0.5886169185035569	18	9349
2471	LADY	淑女	670.20225	-0.5334577032647121	14	8632
248	HAPPEN	发生	694.9761538461538	-0.4632432293176246	10	3331
2483	COLD (OF WEATHER)	凉快	695.1832500000002	-0.41164209478063263	17	7543
2486	HIDE	躲藏	693.7586842105263	-0.5086835963438224	30	9797
249	FOG	雾	668.0182500000002	-0.6519815573859363	13	982
2498	OPIUM	鸦片	693.3788095238095	-0.35048912406178634	13	12050
25	DIRT	泥土	728.5219999999998	-0.31595958587543543	11	6227
2500	GINGER	姜	760.1764285714286	-0.34181236295356915	9	639
2504	DIFFERENT	差	692.6677500000001	-0.5287587161867073	9	341
2505	BEDROOM	寝室	723.3128205128205	-0.42357598661175483	22	9525
2506	LOOSE	松	758.4329268292682	-0.24398720747721792	8	194
2517	CROWDED	拥挤	678.5685	-0.601163204061033	17	6063
2526	POWER	势力	686.3897435897435	-0.4310439762223564	10	5628
2527	ABILITY	能力	597.9285714285712	-0.7469845067208006	12	8126
2531	BROAD	宽敞	788.0954999999999	-0.19051344682055188	22	10751
2539	PIT (POTHOLE)	坑	756.9531707317071	-0.21589409912694024	7	95
2540	LIME (MATERIAL)	石灰	800.115	-0.11641634076917753	11	3883
2541	MIRACLE	奇迹	609.805	-0.7454196270946997	17	5771
2544	SHEPHERD	牧童	714.6535897435899	-0.4280413284531221	20	6260
2547	CITY	城市	676.8327499999999	-0.6034811237844273	14	6700
2549	VEHICLE	车辆	671.148205128205	-0.5860467123789544	15	3081
255	SERVANT	仆人	662.1778947368423	-0.5836578450493016	6	2452
2554	PRINCE (RULER)	王子	674.2537499999997	-0.598366711826496	7	3046
256	FOOD	食物	772.8669999999998	-0.26568513950886885	17	7441
2561	HURT (SENSE PAIN)	创伤	836.53025	0.005048282631599846	12	10668
2569	BUTCHER	屠夫	720.097948717949	-0.4187740657749713	15	8432
2570	BEEF	牛肉	638.1738095238095	-0.7312805524526583	10	3039
2573	FEELING (EMOTION)	情感	692.7875000000001	-0.4911311069163128	24	8491
2574	BEAN OR PEA	豆	727.6602500000001	-0.3773315614293116	7	131
2576	ALREADY	已经	648.8727500000002	-0.708907267341951	11	2278
2578	PENCIL	铅笔	622.0229268292684	-0.6669120768439011	20	11778
2579	TOOTHBRUSH	牙刷	670.1739473684211	-0.5321363632637339	12	3032
258	CALM	冷静	599.779756097561	-0.8050239616490741	21	4931
2580	HELICOPTER	直升机	750.3057499999999	-0.31459119348131714	18	22606
2588	GLOBE	地球	605.4648717948718	-0.7527281059621274	17	4339
2618	CAMERA	相机	668.4618421052631	-0.5570528115333439	15	7144
2620	CARRIAGE	马车	743.3112820512819	-0.3657331644059512	7	2337
2621	CURTAIN	门帘	820.5007692307693	-0.07600083079305484	11	2314
2624	FRAME	陷害	731.7186842105264	-0.4504821347256436	20	8961
2625	MAP	地图	689.567	-0.4824576942770335	14	4343
2626	NERVE	神经	704.3653658536587	-0.5286509018499388	17	8043
2627	ORANGE (FRUIT)	橘子	755.5405128205127	-0.329513354582422	19	10341
2630	WHIP	鞭打	710.0774358974359	-0.4174097471538801	23	10484
2643	INK	墨水	680.7662499999999	-0.4792959315960217	19	10146
2647	CATTY (MASS UNIT)	斤	704.2928205128205	-0.40868059872568924	4	18
2648	HAIR (HEAD)	头发	691.8135000000003	-0.5650373713939792	10	3514
2651	BE IGNORANT	无知	783.939268292683	-0.28515155156926014	12	2871
2656	MIDNIGHT	半夜	675.1202564102563	-0.5168859548189106	13	3307
2658	COAL	煤	709.951081081081	-0.36295575338350067	13	596
266	SCALE	鳞	835.9171052631579	-0.04910982726052124	20	1013
2668	SKELETON	骷髅	708.17975	-0.4225894034746128	32	10301
2688	FOOT (UNIT)	尺	736.3531707317075	-0.4258400962381579	4	15
2697	BROTHER-IN-LAW (YOUNGER SISTER'S HUSBAND)	妹夫	770.3395238095238	-0.2893911580490139	12	5787
27	AIR	气	692.8499999999999	-0.44313448480939127	4	23
2704	FADE (LOOSE COLOR)	褪色	732.6679999999999	-0.3829801527572328	20	10378
2710	TAKE A PHOTO	照相	704.1734146341462	-0.47496469565978233	22	9671
2715	DESPISE	蔑视	710.1042105263159	-0.4579191638635742	22	10258
2717	STEEP	陡峭	872.923	0.04237547100635164	19	8266
2742	SUNNY DAY	晴天	662.0962499999999	-0.6632322107041574	16	9166
2744	PLUM BLOSSOM	梅花	678.5936585365855	-0.45633171775894243	18	8610
2746	PEACH BLOSSOM	桃花	654.62175	-0.6056959814313654	17	7833
2750	GLUTINOUS RICE	糯米	680.1252380952379	-0.5243445646488203	26	10502
2755	BUSY	忙	582.6164285714285	-0.826258297293852	6	62
2758	CAREFUL	小心	626.2856410256412	-0.7133974700837863	7	2237
2763	CARRY HORIZONTALLY	端	738.0982051282052	-0.31727034381458363	14	653
2765	CHERRY	樱桃	705.9789743589745	-0.3859812265956762	25	10914
2766	WATERMELON	西瓜	619.820731707317	-0.7423855366993549	11	4788
2768	LITCHI	荔枝	769.0786486486486	-0.3165458063926579	17	8169
2769	PORK	猪肉	708.5156097560974	-0.5006687918089958	17	9267
2772	KITCHEN KNIFE	菜刀	666.6243902439024	-0.5556331007349125	13	9383
2773	FINGERTIP	指尖	749.3441463414632	-0.27000137797260304	15	6882
2776	WILD GOOSE	雁	813.2075675675674	0.0186096129772508	12	564
2785	BIVALVIA (MUSSELS OR OYSTERS)	蚌	957.3644444444443	0.3744635249757686	10	404
2795	MOSQUITO NET	蚊帐	802.1737500000002	-0.08845544605241443	17	8172
2797	SESAME	芝麻	645.2595121951219	-0.6494902480299205	17	6378
2815	DIALECT	方言	747.4672499999999	-0.24523567999214704	11	2850
2816	ECHO	回声	734.7882051282052	-0.3795830461344176	13	4297
2819	GRASSLAND	草地	689.1362500000001	-0.4538058084128712	15	8155
2835	SHOOTING STAR	流星	671.0870270270269	-0.5571838937067891	19	7052
2837	SWAN	天鹅	746.8297368421054	-0.3166057712792687	16	2684
284	HOE	锄头	717.548205128205	-0.4184815048675615	17	11793
2849	JUNE	六月	674.3614634146344	-0.5418777408382724	8	2514
2856	CHANGE (SOMETHING)	改	673.8684615384615	-0.5043552852031603	7	109
2857	CHANGE (BECOME DIFFERENT)	变化	625.187894736842	-0.7089219417477728	12	5684
2859	SMOKE (EMIT SMOKE)	冒烟	686.9722499999998	-0.5648768082123492	19	6627
2862	CONNECT	连接	696.6769230769231	-0.496286022955739	18	11729
2864	DECREASE	减少	698.4465789473685	-0.5024118051323271	15	8349
2867	CALCULATE	算计	744.8239473684213	-0.31724169684630327	18	10024
2869	BOTHER (HARASS)	打扰	681.7436842105266	-0.563394032357658	12	3644
2879	SOUND (OF INSTRUMENT OR VOICE)	音响	676.9276923076923	-0.5336655080099386	18	7436
2880	HALT (STOP)	停止	646.5105000000001	-0.6000320331189513	15	8329
2883	DISTURB	扰乱	695.42725	-0.43221164151673896	14	5173
2886	PRODUCE	产	693.1615384615385	-0.5045358703362788	6	825
2890	WALK (TAKE A WALK)	散步	656.33	-0.5461701284159148	19	9150
2893	NOTICE (SOMETHING)	通知	672.7342499999999	-0.5793642427554639	18	8903
2894	TUMBLE (FALL DOWN)	跌倒	691.37625	-0.49067584504701467	22	9448
2900	PROTECT	保护	600.5323076923075	-0.7673639870422138	16	6592
2903	CHAT (WITH SOMEBODY)	聊天	617.8235	-0.7136709406746242	15	8821
2909	PREPARE	准备	615.3102564102563	-0.8195364847621024	18	7539
2911	BACKWARD	落后	699.0525	-0.4221322483826456	18	9743
2914	ONCE (IN THE PAST)	从前	622.0480487804876	-0.6919887645846965	13	2478
2916	INSTANTLY (IMMEDIATELY)	马上	643.9676923076921	-0.5811364326002885	6	2335
2924	A LITTLE	稍微	698.6471794871796	-0.4063342772489924	25	9320
2929	BENEFIT	好处	648.7117073170731	-0.6889046172239982	11	4371
2931	BUSINESS	买卖	641.2439999999999	-0.6178109266801416	14	10596
2933	CONVERSATION	交谈	729.5490000000001	-0.41554540738946333	16	3958
2938	FLAVOR	口味	668.67175	-0.5860898447479669	11	2171
2941	HAPPINESS	幸福	645.2285365853659	-0.6685348795692212	21	5880
2944	CALL (APPEAL)	称呼	685.7530769230767	-0.5203457684591539	18	8063
2948	GAP (DISTANCE)	空隙	684.8739024390242	-0.44761092416525017	20	6335
2949	LAIR	骗子	594.8716666666668	-0.7940600740733924	15	12026
2950	MEANING	意思	638.58275	-0.7035299486273079	22	9544
2953	SLEEVE	衣袖	772.6079487179486	-0.21006745544343877	16	4784
2958	LAUGHTER	笑声	611.5762500000002	-0.7614987102249218	17	8073
296	CROUCH	蹲	769.2333333333335	-0.2654555734948366	19	789
2961	MESSAGE	信息	660.1999999999999	-0.6718459017754436	19	6615
2964	NEWS	消息	655.262	-0.6749385999366242	20	7923
2968	REASON	原因	662.8394999999999	-0.5733345812664579	16	7571
297	CROOKED	扭曲	738.01225	-0.38168034427378167	13	5169
2970	RIDDLE	谜语	711.5138461538464	-0.4335979891379935	20	11524
2975	THOUGHT	心思	642.8586842105263	-0.6898084204253188	13	2770
2976	VIOLENCE	暴力	650.2672500000001	-0.6536178101763045	17	10193
2977	WORKER	工人	592.0464102564101	-0.759744561244869	5	2263
2978	DISTANCE	距离	638.4978947368421	-0.616330458136587	21	9452
2982	GIFT	礼物	699.1325641025641	-0.4694336515207756	13	4657
2988	PATTERN	格局	687.3207317073171	-0.4669177200477531	17	7826
299	SCOLD	骂	673.1860975609757	-0.5465324490838444	9	1002
2996	WEALTH	财富	673.5097435897436	-0.5899744507220251	19	11555
2997	COLORFUL	丰富	621.0657894736842	-0.7480898898404548	16	2416
2999	EVERYWHERE	到处	693.6484210526315	-0.48949446029967475	13	5600
30	DISPEL	驱逐	721.3652500000002	-0.3661012227763046	17	12001
3001	POWERFUL	强大	635.4509523809523	-0.6713522963739005	15	9074
3002	PRECIOUS	珍贵	679.5882499999999	-0.5980523202275644	18	7114
3005	FAMILIAR	熟悉	581.716	-0.8414281355372116	26	10221
301	CHIEFTAIN	首领	681.4649999999999	-0.5399272527568854	20	7456
3049	COURAGE	胆识	765.9921428571425	-0.31116117317303965	16	7239
3050	SEEDLING	幼苗	790.99225	-0.20080929446683285	13	3603
3054	BEAR FRUIT	结果	621.4421951219514	-0.6845039309126846	17	11174
3055	SWINDLE	作弊	696.1586842105263	-0.46125328041696995	21	4904
3059	MALARIA	疟疾	807.5515789473683	-0.09283228826505267	18	11018
3069	FALSE	骗局	823.490476190476	-0.15168184193238107	19	12027
3070	HOLD A MEETING	开会	648.3246153846155	-0.5901668005487104	10	2732
3072	MISPLACE	遗失	670.2580487804877	-0.5261091314805396	17	11735
3073	MANAGE	理	669.7452631578947	-0.5768002704177002	11	455
3076	SLOPE	坡	797.0383783783782	-0.045294881674040326	8	163
3077	SWALLOW (BIRD)	燕子	690.70425	-0.43254602515352125	19	10357
3080	SPLIT OPEN	裂开	683.5839473684211	-0.49295775789096363	16	9409
3081	CROPS	庄稼	704.2510256410256	-0.3591027093160906	22	4477
3086	COMPUTER	电脑	636.4572499999999	-0.6668699312105484	15	3841
3088	ENVELOPE	信封	724.7156410256408	-0.3650588594078953	18	6613
3089	GIRAFFE	长颈鹿	672.2315384615385	-0.5912447201674264	26	22388
3091	LEMON	柠檬	720.7055263157894	-0.36045112836515186	26	6973
3093	LIPSTICK	口红	673.3407894736841	-0.5255872261202723	9	2180
3098	SNOWMAN	雪人	690.4797368421054	-0.41745459876614277	13	8965
3099	SOFA	沙发	611.4269999999999	-0.742748950600782	12	5310
3102	TANK	坦克	678.0184615384615	-0.5009749196215869	15	5749
3119	MASSAGE (SOMEBODY)	按摩	752.1641025641023	-0.33418141059907464	24	6897
3138	STRAWBERRY	草莓	727.8245000000001	-0.4114002718063657	19	8158
3168	DOWRY	聘礼	744.4915384615384	-0.3707310579982792	18	9729
3174	WAKE UP (SOMEONE)	唤醒	708.7785365853658	-0.5061879233038956	26	10695
3179	CORAL ROCK	珊瑚	915.4237499999999	0.10602358117906556	22	7107
318	FOOTPRINT	足迹	622.8333333333334	-0.6749253138355896	16	5418
3181	MUSTARD	芥末	738.2810256410257	-0.2806613641030049	12	6379
319	LICK	舔	718.0179487179487	-0.36316918779438584	14	660
3204	INSULT	侮辱	670.6217948717949	-0.46529897216812	19	6564
323	FAT (ORGANIC SUBSTANCE)	脂肪	679.6412195121951	-0.5002511748583786	18	8130
3230	DECEIVE	欺骗	702.9958974358973	-0.43783433316811976	24	9217
3267	PULSE	脉搏	723.1472499999999	-0.38104343603805846	22	7272
3276	SUNSHINE	阳光	591.6065853658534	-0.7951779339179533	12	5486
3279	MANTIS	螳螂	705.6653846153848	-0.39074164737334083	31	10447
3283	CAGE	笼子	724.662	-0.24833143014867617	14	11070
3284	GRAVEYARD	墓地	693.2538095238095	-0.4430480865076529	19	9890
3285	RICE FLOUR	米粉	785.3286842105263	-0.2815288560791607	16	4666
3287	BLOOM	开花	677.8137499999998	-0.4991980859218755	11	2736
3288	WEED	除草	793.9913888888887	-0.1241184293684465	18	8273
3299	KIND	善良	680.6399999999998	-0.5482466356477131	19	9012
3302	QUARREL (VERB)	争论	665.5851282051281	-0.5754179245501866	12	3941
3303	PICTURE (PAINTING)	图画	743.0435897435897	-0.28788321365233877	16	10705
3304	PICTURE (PHOTOGRAPH)	相片	654.7260975609756	-0.5805010458402176	13	7139
3320	SNARE (TRAP)	圈套	770.7223076923076	-0.2849932492664556	21	8384
3325	PEARL	珍珠	644.9865000000001	-0.6413147296084593	19	7111
3333	BELIEF (RELIGIOUS)	信念	649.3915789473683	-0.6252876022817739	17	6612
3334	RITE	礼仪	643.7225641025641	-0.6908467405909745	10	4654
3349	WRISTWATCH	手表	697.8617499999998	-0.48865971914077316	12	2801
3350	GET UP FROM BED	起床	621.2450000000001	-0.7236363439831528	17	8186
3361	OFFICIAL	官	718.3842499999998	-0.31650843019867037	8	169
3362	BOILED WATER	开水	682.8434999999998	-0.5269589328452083	8	2729
3363	NOT HAVE	没有	677.3546341463414	-0.5924300129628713	13	5316
3367	STUTTERER	结巴	727.7026829268294	-0.3505636537303757	13	11166
