CONCEPTICON_ID	CONCEPTICON_GLOSS	POLISH	POLISH_FREQUENCY	POLISH_CD	POLISH_FREQUENCY_LOG	POLISH_CD_LOG	POLISH_POS	LINE_IN_SOURCE
1394	BONE	kość	1666	1256	3.22193559982801	3.09933527768596	subst	4889
1401	DRINK	pić	4859	3625	3.68663626926229	3.55942779975949	verb	1884
1403	BITE	gryźć	248	220	2.39619934709574	2.34439227368511	verb	23264
1414	SQUEEZE	wyciskać	37	33	1.57978359661681	1.53147891704226	verb	79754
1416	SIT	siedzieć	6651	5206	3.82295224054748	3.71658757767569	verb	1425
1418	DIG	kopać	1174	869	3.07003786660776	2.93951925261862	verb	6668
1430	STAR	gwiazda	2931	1938	3.46716396596909	3.28757780907871	subst	2967
1432	CUT	ciąć	354	294	2.55022835305509	2.46982201597816	verb	17761
1435	HUNT	polować	787	610	2.89652621748956	2.78604121024255	verb	9347
1439	SWIM	pływać	1777	1239	3.24993175663419	3.09342168516224	verb	4645
1441	FLY (MOVE THROUGH AIR)	latać	2785	1714	3.44498111208794	3.23426412437879	verb	3103
1443	WALK	iść	50751	18258	4.70545316130149	4.26147698862137	verb	216
1452	PUSH	pchać	396	342	2.59879050676312	2.53529412004277	verb	16312
1453	WASH	prać	209	193	2.32221929473392	2.28780172993023	verb	26380
1455	PULL	ciągnąć	1211	1010	3.08350261983027	3.004751155591	verb	6488
1456	THROW	wyrzucać	340	319	2.5327543789925	2.50514997831991	verb	18383
1457	SEW	szyć	176	155	2.24797326636181	2.19312459835446	verb	29797
1464	LADDER	drabina	250	193	2.39967372148104	2.28780172993023	subst	23121
1472	KEY	klucz	7038	3861	3.84751096520325	3.58681226944338	subst	1345
1475	COMB	grzebień	221	160	2.34635297445064	2.20682587603185	subst	25277
1476	CHAIR	krzesło	1870	1344	3.27207378750001	3.12872228433843	subst	4429
1487	POUR	nalewać	50	41	1.70757017609794	1.6232492903979	verb	66549
1489	CLOUD	chmura	456	328	2.65991620006985	2.51719589794997	subst	14592
1491	MOUSE	mysz	990	549	2.99607365448528	2.74036268949424	subst	7709
1501	BORE	wiercić	231	190	2.3654879848909	2.28103336724773	verb	24497
1502	GOAT	koza	305	196	2.48572142648158	2.29446622616159	subst	19909
1506	MEASURE	mierzyć	345	318	2.53907609879278	2.50379068305718	verb	18157
1519	RUN	biegać	1195	999	3.07773117965239	3	verb	6558
1522	SOCK	skarpetka	46	37	1.67209785793572	1.57978359661681	subst	70121
1532	SHEAR	golić	199	182	2.30102999566398	2.26245108973043	verb	27218
1539	BASKET	koszyk	372	275	2.57170883180869	2.44090908206522	subst	17110
1543	SNAIL	ślimak	141	97	2.15228834438306	1.99122607569249	subst	34667
1567	DOOR	drzwi	31066	13220	4.49229931742136	4.12126430522958	subst	348
1569	CHEESE	ser	1784	1245	3.25163822044821	3.09551804232315	subst	4623
1585	SLEEP	spać	13508	7898	4.1306232016826	3.89757211382573	verb	756
1586	SMELL (PERCEIVE)	wąchać	152	141	2.1846914308176	2.15228834438306	verb	32928
1608	LISTEN	słuchać	7737	5853	3.88862872538523	3.76745271809777	verb	1243
1622	SHIRT	koszula	1031	841	3.01367969729119	2.92531209149965	subst	7462
1628	SQUIRREL	wiewiórka	342	233	2.53529412004277	2.36921585741014	subst	18297
164	KANGAROO	kangur	99	64	2	1.81291335664286	subst	43546
1650	WATCH	zegarek	3244	1944	3.51121470113639	3.28891960566173	subst	2718
1659	DOLL	lalka	744	462	2.87215627274829	2.66558099101795	subst	9784
1663	BED	łóżko	3428	2479	3.53516748511494	3.39445168082622	subst	2590
1672	WRITE	pisać	3680	2443	3.56596581744667	3.38810120157052	verb	2418
1689	SMOKE (INHALE)	palić	1951	1551	3.29047981333067	3.19089171692217	verb	4254
1735	TEAR (SHRED)	drzeć	130	127	2.11727129565576	2.10720996964787	verb	36506
176	BLOW (WITH MOUTH)	dmuchać	186	167	2.2718416065365	2.22530928172586	verb	28554
1786	DRY UP	suszyć	46	42	1.67209785793572	1.63346845557959	verb	70173
1791	BUTTERFLY	motyl	320	203	2.50650503240487	2.3096301674259	subst	19236
1820	BEAR	niedźwiedź	1096	549	3.04020662757471	2.74036268949424	subst	7079
1829	JUMP	skakać	960	779	2.98272338766855	2.89209460269048	verb	7906
1839	CRY	płakać	2796	2151	3.44669246637153	3.33284226699435	verb	3094
1845	BALL	piłka	2453	1223	3.38987455839099	3.08778141780954	subst	3491
1849	ROW	wiosłować	196	111	2.29446622616159	2.04921802267018	verb	27567
1857	CROCODILE	krokodyl	212	107	2.32837960343874	2.03342375548695	subst	26105
1879	DANCE	tańczyć	3607	2116	3.5572665288699	3.32572085801941	verb	2476
1917	TIE	wiązać	417	390	2.62117628177504	2.59217675739587	verb	15708
1921	PLOUGH	orać	33	23	1.53147891704226	1.38021124171161	verb	84496
1948	SAW	piła	667	561	2.82477646247555	2.74973631556906	verb	10748
1962	ROAST (SOMETHING)	piec	1117	687	3.0484418035504	2.83758843823551	subst	6964
2001	PAINTING	rysować	321	260	2.50785587169583	2.41664050733828	verb	19202
2009	DOG	pies	8392	4270	3.92391722311311	3.63052957142682	subst	1154
2017	MIX	miksować	11	11	1.07918124604762	1.07918124604762	verb	146869
2058	STOOL	stołek	197	172	2.29666519026153	2.2380461031288	subst	27439
2070	COMB (VERB)	czesać	59	59	1.77815125038364	1.77815125038364	verb	60106
2108	RAINING OR RAIN	padać	1203	934	3.08062648692181	2.97081161087252	verb	6533
2246	BELL	dzwonek	1141	870	3.05766610390983	2.94001815500766	subst	6835
2253	DRIP (EMIT LIQUID)	kapać	24	22	1.39794000867204	1.36172783601759	verb	99695
227	FISH	ryba	2104	1436	3.32325210017169	3.15745676813423	subst	3988
228	CARVE	rzeźbić	48	43	1.69019608002851	1.64345267648619	verb	68452
2292	GLASSES	okulary	2720	1863	3.43472854177976	3.27044590801796	subst	3183
230	SWEEP	zamiatać	58	52	1.77085201164214	1.72427586960079	verb	61238
2366	ONION	cebula	202	163	2.30749603791321	2.2148438480477	subst	26942
239	FLOWER	kwiatek	329	264	2.51851393987789	2.42324587393681	subst	18808
2396	KNOCK	pukać	359	325	2.55630250076729	2.51321760006794	verb	17575
245	BROOM	miotła	102	77	2.01283722470517	1.89209460269048	verb	42763
251	SHARPEN (SOMETHING)	ostrzyć	29	27	1.47712125471966	1.44715803134222	verb	90573
2548	BARREL	beczka	245	202	2.39093510710338	2.30749603791321	subst	23465
256	FOOD	pizza	1309	852	3.11727129565576	2.93094903116752	subst	6075
2578	PENCIL	ołówek	483	383	2.68484536164441	2.58433122436753	subst	13946
2580	HELICOPTER	helikopter	1449	911	3.16136800223497	2.95999483832842	subst	5556
2623	FLAG	flaga	559	396	2.7481880270062	2.59879050676312	subst	12416
2627	ORANGE (FRUIT)	pomarańcza	110	89	2.04532297878666	1.95424250943932	subst	40816
2638	FISHING	łowić	360	298	2.55750720190566	2.47567118832443	verb	17553
275	PEEL	obierać	49	45	1.69897000433602	1.66275783168157	verb	67375
2783	SCALES (MEASURE INSTRUMENT)	waga	607	506	2.78390357927274	2.70500795933334	subst	11624
2831	PENGUIN	pingwin	262	131	2.41995574848976	2.12057393120585	subst	22295
2875	RING (MAKE SOUND)	dzwonić	2778	2320	3.44388854677737	3.36567514045592	verb	3115
2940	GATE	brama	796	585	2.90145832139611	2.76789761601809	subst	9266
3078	IRRIGATE	podlewać	74	70	1.8750612633917	1.85125834871908	verb	52580
3084	BLACKBOARD	tablica	348	273	2.54282542695918	2.43775056282039	subst	18062
3085	CARROT	marchew	95	65	1.98227123303957	1.81954393554187	subst	44766
3086	COMPUTER	komputer	4144	2111	3.61752453488629	3.32469391386177	subst	2155
3088	ENVELOPE	koperta	250	209	2.39967372148104	2.32221929473392	subst	23129
3089	GIRAFFE	żyrafa	129	81	2.11394335230684	1.91381385238372	subst	36854
3090	GUITAR	gitara	422	276	2.62634036737504	2.44247976906445	subst	15537
3091	LEMON	cytryna	122	99	2.0899051114394	2	subst	38055
3092	LIGHTER	zapalniczka	220	176	2.34439227368511	2.24797326636181	subst	25449
3093	LIPSTICK	szminka	270	227	2.43296929087441	2.35793484700045	subst	21849
3094	PAINTBRUSH	pędzel	101	81	2.00860017176192	1.91381385238372	subst	43089
3095	POSTMAN	listonosz	379	263	2.57978359661681	2.42160392686983	subst	16870
3096	RACKET	rakieta	703	428	2.84757265914211	2.63245729218472	subst	10261
3098	SNOWMAN	bałwan	253	188	2.40483371661994	2.27646180417324	subst	22892
3099	SOFA	kanapa	408	320	2.61172330800734	2.50650503240487	subst	15948
3101	SWING	huśtawka	89	79	1.95424250943932	1.90308998699194	subst	46707
3102	TANK	czołg	558	280	2.74741180788642	2.44870631990508	subst	12429
3104	THERMOMETER	termometr	125	107	2.10037054511756	2.03342375548695	subst	37591
3105	UMBRELLA	parasolka	62	43	1.79934054945358	1.64345267648619	subst	58517
3107	WHISTLE (INSTRUMENT)	gwizdek	352	263	2.54777470538782	2.42160392686983	subst	17860
3110	CLAP	klaskać	88	80	1.94939000664491	1.90848501887865	verb	47057
3112	ERUPT	wybuchać	39	38	1.60205999132796	1.5910646070265	verb	77381
3114	GRATE (SOMETHING)	trzeć	23	19	1.38021124171161	1.30102999566398	verb	103270
3118	IRON (CLOTHES)	prasować	66	58	1.82607480270083	1.77085201164214	verb	56389
3119	MASSAGE (SOMEBODY)	masować	78	72	1.89762709129044	1.86332286012046	verb	50797
3121	OPERATE (MEDICINE)	operować	663	481	2.82216807936802	2.68304703823885	verb	10817
3122	PAINT (SOMETHING)	malować	755	559	2.87852179550121	2.7481880270062	verb	9672
3126	POST (SOMETHING)	wysyłać	734	689	2.86628733908419	2.83884909073726	verb	9898
3127	RAKE (SOMETHING)	grabić	44	38	1.65321251377534	1.5910646070265	verb	71541
3130	SPILL (SOMETHING)	rozlać	55	52	1.7481880270062	1.72427586960079	verb	63081
3133	TALK (PHONE)	telefonować	58	47	1.77085201164214	1.68124123737559	verb	61120
3135	VACUUM (SOMETHING)	odkurzać	32	32	1.51851393987789	1.51851393987789	verb	85849
3138	STRAWBERRY	truskawka	66	43	1.82607480270083	1.64345267648619	subst	56491
319	LICK	lizać	368	333	2.56702636615906	2.52374646681156	verb	17256
3306	NAIL	wbijać	73	70	1.86923171973098	1.85125834871908	verb	53139
3405	RULER	linijka	88	78	1.94939000664491	1.89762709129044	subst	47075
3534	BEG	żebrać	125	105	2.10037054511756	2.02530586526477	verb	37643
356	SHEARS	nożyczki	498	359	2.69810054562339	2.55630250076729	subst	13652
3675	ZEBRA	zebra	277	141	2.44404479591808	2.15228834438306	subst	21458
378	PINCH	szczypać	52	51	1.72427586960079	1.7160033436348	verb	65281
496	CUCUMBER	ogórek	113	88	2.05690485133647	1.94939000664491	subst	40120
503	FROG	żaba	389	238	2.5910646070265	2.37839790094814	subst	16528
539	NEST	gniazdo	765	513	2.8842287696326	2.71096311899528	subst	9535
55	WHISPER	szeptać	172	159	2.2380461031288	2.20411998265593	verb	30260
571	STING	żądlić	12	12	1.11394335230684	1.11394335230684	verb	145091
578	KISS	całować	1184	967	3.07371835034612	2.98587535730839	verb	6603
585	BOOT	kozak	158	103	2.20139712432045	2.01703333929878	subst	31979
587	ANT	mrówka	170	121	2.23299611039215	2.08635983067475	subst	30470
592	PISS	sikać	458	390	2.66181268553726	2.59217675739587	verb	14561
604	GLASS	szklanka	342	300	2.53529412004277	2.47856649559384	subst	18292
615	HORSE	koń	2758	1396	3.44075170047919	3.14519640611418	subst	3141
625	LAMP	lampa	464	338	2.66745295288995	2.53019969820308	subst	14395
628	LEAF	liść	289	230	2.46239799789896	2.36361197989214	subst	20750
653	PLANT (VEGETATION)	sadzić	87	78	1.94448267215017	1.89762709129044	verb	47538
662	BATTERY	bateria	615	481	2.78958071216443	2.68304703823885	subst	11475
677	AXE	siekiera	133	103	2.12710479836481	2.01703333929878	subst	36030
696	STIR	mieszać	1560	1399	3.19340290306242	3.14612803567824	verb	5207
700	CARRY	nieść	522	470	2.71850168886727	2.6730209071289	verb	13134
713	STEAL	kraść	928	811	2.96801571399364	2.90955602924118	verb	8112
724	READ	czytać	4326	3211	3.63618689519872	3.50677553660664	verb	2073
735	OWL	sowa	323	178	2.51054501020661	2.25285303097989	subst	19122
737	LIGHT (IGNITE)	zapalać	64	59	1.81291335664286	1.77815125038364	verb	57659
739	FEED	karmić	691	626	2.84010609445676	2.79726754083072	verb	10421
741	DRIVE	kierować	1038	935	3.01661554755718	2.97127584873811	verb	7417
757	BUTTON	guzik	1490	1142	3.17347764345299	3.05804623039528	subst	5424
769	ROOF	dach	2448	1815	3.38898878512471	3.25911584418507	subst	3496
771	HAT	kapelusz	2780	1697	3.44420098886416	3.22993768590793	subst	3111
772	BELT	pasek	731	586	2.86451108105839	2.76863810124761	subst	9930
787	SAIL	żeglować	172	148	2.2380461031288	2.17318626841227	verb	30298
794	PEN	długopis	1124	809	3.05115252244738	2.90848501887865	subst	6925
809	TROUSERS	spodnie	4008	2801	3.60303605625052	3.44746813094976	subst	2229
846	TIGER	tygrys	822	436	2.91539983521227	2.64048143697042	subst	9010
868	BANANA	banan	254	183	2.40654018043396	2.26481782300954	subst	22818
908	DRUM	bęben	228	137	2.35983548233989	2.13987908640124	subst	24695
922	PEAR	gruszka	46	32	1.67209785793572	1.51851393987789	subst	69714
928	EMBRACE	przytulać	193	179	2.28780172993023	2.25527250510331	verb	27843
93	DRAW MILK	doić	47	45	1.68124123737559	1.66275783168157	verb	68824
937	BIRD	ptak	2039	1295	3.3096301674259	3.11260500153457	subst	4097
96	CRAWL	raczkować	21	20	1.34242268082221	1.32221929473392	verb	107879
978	WAVE	fala	1225	816	3.0884904701824	2.91222205653242	subst	6421
986	TOMATO	pomidor	185	134	2.26951294421792	2.13033376849501	subst	28708
991	FRY	smażyć	179	165	2.25527250510331	2.22010808804005	verb	29404
