CONCEPTICON_ID	CONCEPTICON_GLOSS	POLISH	GERMAN	POLISH_HAPPINESS_MEAN	POLISH_ANGER_MEAN	POLISH_SADNESS_MEAN	POLISH_FEAR_MEAN	POLISH_DISGUST_MEAN	POLISH_HAPPINESS_MEAN_FEMALE	POLISH_ANGER_MEAN_FEMALE	POLISH_SADNESS_MEAN_FEMALE	POLISH_FEAR_MEAN_FEMALE	POLISH_DISGUST_MEAN_FEMALE	POLISH_HAPPINESS_MEAN_MALE	POLISH_ANGER_MEAN_MALE	POLISH_SADNESS_MEAN_MALE	POLISH_FEAR_MEAN_MALE	POLISH_DISGUST_MEAN_MALE	LINE_IN_SOURCE
1066	CRIME	przestępstwo	verbrechen	1.2222222222222228	4.851851851851851	4.62962962962963	5.518518518518519	4.185185185185185	1.0714285714285716	5.071428571428572	5.2857142857142865	6.071428571428571	4	1.3846153846153846	4.615384615384616	3.9230769230769234	4.923076923076923	4.384615384615384	1777
1068	COURT	sąd	gericht	1.962962962962963	2.8518518518518516	2.8518518518518516	4.11111111111111	2.296296296296296	2.571428571428571	3.142857142857143	3.142857142857143	4.785714285714286	2.7142857142857144	1.307692307692308	2.5384615384615388	2.5384615384615383	3.3846153846153846	1.8461538461538463	1973
1079	FEEL	czuć	fühlen	4.37037037037037	2.111111111111111	2.4444444444444446	2.4814814814814814	1.5925925925925923	4.571428571428571	1.857142857142857	2.8571428571428568	3.1428571428571423	1.6428571428571428	4.153846153846153	2.3846153846153846	2.0000000000000004	1.769230769230769	1.5384615384615385	292
1085	FOLLOW	śledzić	verfolgen	1.8846153846153846	2.538461538461538	1.5384615384615388	3.346153846153846	2.1538461538461537	1.6666666666666667	2.5833333333333335	1.833333333333333	3.1666666666666665	2	2.071428571428571	2.5000000000000004	1.2857142857142858	3.5	2.285714285714286	2233
1095	LET GO OR SET FREE	uwalniać	befreien	5.076923076923077	1.5384615384615385	1.730769230769231	2.4615384615384617	1.4230769230769234	5.333333333333333	1.25	1.3333333333333335	2.5833333333333335	1.3333333333333337	4.857142857142857	1.7857142857142858	2.071428571428571	2.3571428571428568	1.5	2444
1098	WEIGH	ważyć	waage	1.8846153846153844	2.5384615384615388	2.1923076923076925	2.615384615384616	2.115384615384615	1.5714285714285714	2.7857142857142856	2.214285714285714	2.8571428571428577	2.2857142857142856	2.25	2.25	2.1666666666666665	2.333333333333333	1.9166666666666667	2480
1119	DIVIDE	dzielić	teilen	3.576923076923077	1.8076923076923073	1.9615384615384615	1.5384615384615388	1.153846153846154	2.8333333333333335	1.3333333333333333	1.75	1.4166666666666667	1.0833333333333335	4.214285714285714	2.214285714285714	2.142857142857143	1.6428571428571428	1.2142857142857144	404
1120	HONEST	szczery	ehrlich	5.192307692307691	1.9615384615384612	2.230769230769231	2.5384615384615383	1.7307692307692304	5.230769230769231	2.153846153846154	2.4615384615384617	2.769230769230769	1.9230769230769231	5.153846153846155	1.769230769230769	2	2.3076923076923075	1.5384615384615383	2179
1121	SECRET	tajemnica	geheimnis	3.846153846153846	2.230769230769231	1.8076923076923077	3.2692307692307696	1.9230769230769231	3.166666666666667	2.4166666666666665	1.8333333333333333	2.9166666666666665	2.166666666666667	4.428571428571429	2.071428571428571	1.7857142857142858	3.571428571428572	1.7142857142857144	2273
1122	WAGES	pensja	gehalt	4.115384615384617	2.461538461538462	2.423076923076922	3.076923076923077	1.7692307692307692	3.9166666666666665	2.0833333333333335	2.25	3.7499999999999996	1.8333333333333335	4.2857142857142865	2.785714285714285	2.571428571428571	2.5	1.7142857142857142	1484
1145	SWAMP	bagno	sumpf	1.7692307692307692	2.538461538461538	2.5384615384615388	3.576923076923077	4.153846153846154	1.2142857142857144	2.5	3	4	4.571428571428571	2.4166666666666665	2.5833333333333335	2	3.083333333333333	3.6666666666666665	79
1156	OPEN	otwierać	öffnen	4.481481481481482	1.3703703703703705	1.2592592592592595	2.148148148148148	1.2222222222222228	5.285714285714286	1.2857142857142856	1.2142857142857142	2.4285714285714284	1.142857142857143	3.6153846153846154	1.4615384615384617	1.3076923076923077	1.846153846153846	1.3076923076923075	1415
1158	STEP	krok	schritt	3.5384615384615388	1.4230769230769238	1.3846153846153855	1.9615384615384612	1.1923076923076923	3.2142857142857144	1.2142857142857144	1.1428571428571432	1.857142857142857	1.0714285714285714	3.9166666666666665	1.6666666666666665	1.6666666666666667	2.0833333333333335	1.3333333333333335	810
1161	THREAD	nić	faden	2.692307692307693	1.5000000000000002	1.7692307692307692	1.5384615384615385	1.6538461538461537	2.9230769230769234	1.6153846153846154	2.153846153846154	2	2	2.4615384615384617	1.3846153846153846	1.3846153846153846	1.076923076923077	1.3076923076923077	1172
1169	OX	wół	ochse	2.4074074074074074	1.5555555555555558	1.5925925925925926	2.0740740740740735	1.7037037037037035	2.2857142857142856	1.3571428571428572	1.2857142857142856	2.4285714285714284	1.8571428571428572	2.5384615384615383	1.7692307692307692	1.9230769230769231	1.6923076923076923	1.5384615384615385	2574
119	DIVE	nurkować	tauchen	4.230769230769232	1.153846153846154	1.307692307692308	2.9615384615384617	1.3461538461538463	4	1.2142857142857144	1.2857142857142858	3.142857142857143	1.2857142857142858	4.5	1.0833333333333333	1.3333333333333333	2.75	1.4166666666666667	1242
1208	CAT	kot	katze	4.384615384615387	1.6538461538461537	1.4615384615384615	1.5769230769230766	1.6538461538461537	5.333333333333334	1.3333333333333333	1.2499999999999998	1.3333333333333333	1.3333333333333335	3.5714285714285716	1.9285714285714284	1.642857142857143	1.7857142857142858	1.9285714285714288	789
1216	MOTHER	matka	mutter	5.0769230769230775	1.7692307692307692	2.1923076923076925	2.0769230769230766	1.192307692307693	4.916666666666667	1.6666666666666667	1.8333333333333335	2.0000000000000004	1.3333333333333333	5.2142857142857135	1.857142857142857	2.5	2.142857142857143	1.0714285714285716	1010
1217	FATHER	ojciec	vater	4.615384615384614	2.1923076923076925	2.153846153846154	2.0384615384615383	1.2692307692307696	5.090909090909091	2.6363636363636362	2.5454545454545454	2.3636363636363638	1.3636363636363635	4.2666666666666675	1.8666666666666667	1.8666666666666667	1.8000000000000005	1.2	1338
1218	ROPE	lina	seil	2.4615384615384612	1.5769230769230769	1.7307692307692308	2.384615384615384	1.3846153846153846	2.545454545454546	1.7272727272727273	2.090909090909091	3	1.6363636363636362	2.4	1.4666666666666666	1.4666666666666666	1.9333333333333331	1.2000000000000004	892
1219	WORM	robak	wurm	1.4615384615384615	2.615384615384615	2.1153846153846145	3.730769230769231	4.884615384615383	1.4545454545454546	2.8181818181818183	1.6363636363636362	4.363636363636363	5.545454545454546	1.4666666666666666	2.4666666666666663	2.466666666666667	3.2666666666666666	4.4	1889
1221	NOSE	nos	nase	2.296296296296296	1.6666666666666665	1.555555555555556	1.4074074074074077	1.5185185185185184	2.142857142857143	1.5714285714285714	1.6428571428571428	1.3571428571428572	1.2857142857142858	2.461538461538462	1.7692307692307692	1.4615384615384615	1.4615384615384617	1.7692307692307694	1232
1223	HEART	serce	herz	5.333333333333334	1.4074074074074074	2.5185185185185177	2.3333333333333335	1.2222222222222225	6.071428571428571	1.7857142857142858	3.0714285714285716	3	1.3571428571428572	4.538461538461538	1	1.9230769230769231	1.6153846153846154	1.0769230769230769	1991
1225	DAY (NOT NIGHT)	dzień	tag	4.115384615384616	1.6923076923076923	1.692307692307692	2	1.3846153846153848	4.363636363636363	1.9090909090909094	1.9090909090909092	2.1818181818181825	1.2727272727272725	3.933333333333333	1.5333333333333334	1.5333333333333332	1.8666666666666665	1.4666666666666668	407
1230	DIRTY	brudny	stau	1.5384615384615385	2.692307692307693	2.384615384615384	2.3846153846153846	4.269230769230768	1.5000000000000002	2.3333333333333335	2.3333333333333335	2.916666666666667	4	1.5714285714285714	3	2.4285714285714284	1.9285714285714284	4.5	171
1233	NIGHT	noc	nacht	3.5	1.3461538461538465	2.615384615384615	2.8461538461538463	1.461538461538462	4.083333333333333	1.0833333333333335	2.8333333333333335	2.916666666666667	1.25	3.0000000000000004	1.5714285714285712	2.428571428571429	2.7857142857142856	1.6428571428571428	1231
1246	SMALL	mały	wenig	2.5384615384615383	1.5769230769230775	1.7692307692307692	1.5000000000000002	1.3846153846153848	2.7500000000000004	1.25	1.6666666666666667	1.3333333333333333	1.25	2.357142857142857	1.857142857142857	1.8571428571428577	1.6428571428571428	1.5	980
1248	EYE	oko	auge	3	1.3333333333333335	1.4814814814814816	1.7777777777777777	1.333333333333334	3.142857142857142	1.2857142857142858	1.2857142857142856	2	1.2857142857142858	2.8461538461538463	1.3846153846153846	1.6923076923076923	1.5384615384615385	1.3846153846153846	1345
1252	HOUSE	dom	zuhause	6.111111111111111	1.9629629629629626	2.222222222222222	2	1.4444444444444446	6.2142857142857135	1.5714285714285714	2.071428571428571	1.7857142857142854	1.2857142857142858	6	2.3846153846153846	2.3846153846153855	2.2307692307692313	1.6153846153846152	344
1261	SING	śpiewać	singen	5.461538461538463	1.5384615384615388	1.730769230769231	1.6153846153846152	1.4230769230769231	5.666666666666667	1.6666666666666667	1.6666666666666667	1.6666666666666667	1.4166666666666667	5.285714285714286	1.4285714285714284	1.7857142857142858	1.5714285714285714	1.4285714285714286	2250
1262	BROTHER	brat	bruder	4.5925925925925934	2.4814814814814814	2.037037037037037	1.7037037037037037	1.3703703703703705	4.714285714285715	2.3571428571428568	1.7857142857142858	1.4285714285714284	1.2857142857142856	4.461538461538461	2.6153846153846154	2.3076923076923075	2	1.4615384615384615	165
1263	SISTER	siostra	schwester	4.846153846153847	1.8846153846153841	1.5384615384615385	1.5	1.1923076923076925	5.666666666666667	2	1.3333333333333333	1.5833333333333333	1	4.142857142857144	1.7857142857142858	1.7142857142857144	1.4285714285714284	1.3571428571428572	2007
1272	AUNT	ciotka	tante	2.884615384615384	2.076923076923077	1.9615384615384615	1.7307692307692306	1.8846153846153846	2.6	2.4	2.1333333333333333	1.9333333333333331	2.2666666666666666	3.2727272727272725	1.6363636363636362	1.7272727272727273	1.4545454545454546	1.3636363636363635	255
1277	HAND	ręka	hand	2.8846153846153846	1.0384615384615385	1.076923076923077	1.1923076923076927	1.1153846153846154	2.666666666666667	1.0833333333333335	1.1666666666666667	1.25	1.25	3.071428571428572	1	1	1.142857142857143	1	1888
1278	VOMIT	wymiotować	seekrank	1.1923076923076923	2.9230769230769234	2.7692307692307696	3.423076923076923	5.269230769230767	1.4166666666666667	2.666666666666667	2.25	3.7499999999999996	5.916666666666667	1	3.142857142857143	3.2142857142857144	3.142857142857143	4.714285714285715	2633
1280	FALL	spadać	fallen	1.3703703703703707	2.8888888888888884	2.9629629629629632	4.592592592592593	2.37037037037037	1.5	2.785714285714286	2.8571428571428568	5.000000000000001	2.571428571428571	1.2307692307692308	3.0000000000000004	3.076923076923077	4.153846153846153	2.153846153846154	2069
1281	PRISON	więzienie	gefängnis	1.0384615384615388	2.9230769230769225	4.384615384615383	4.769230769230769	3.7307692307692304	1	2.769230769230769	4.615384615384616	4.846153846153846	4.230769230769231	1.076923076923077	3.0769230769230775	4.153846153846153	4.6923076923076925	3.2307692307692313	2535
1284	BANK	bank	bank	2.346153846153846	2.7307692307692304	2.0384615384615383	2.6538461538461537	1.9615384615384612	2.5454545454545454	2.4545454545454546	1.6363636363636362	2.5454545454545454	1.3636363636363635	2.2000000000000006	2.933333333333333	2.333333333333333	2.7333333333333334	2.4000000000000004	89
1289	BABY	niemowlę	baby	5.037037037037036	1.5925925925925928	1.1481481481481484	3.2222222222222223	1.2962962962962965	5.214285714285715	1.357142857142857	1.0714285714285714	3	1.142857142857143	4.846153846153847	1.8461538461538463	1.2307692307692308	3.4615384615384617	1.4615384615384617	1186
129	CHOKE	dusić	atemnot	1.0384615384615385	4.5	3.4615384615384612	5.0769230769230775	3.923076923076923	1	4.25	3.666666666666667	5.416666666666667	4.666666666666667	1.0714285714285718	4.7142857142857135	3.2857142857142856	4.785714285714286	3.285714285714286	382
1290	ELEPHANT	słoń	elefant	4.615384615384615	1.2307692307692313	1.4615384615384615	2.1538461538461537	1.153846153846154	5.090909090909091	1.2727272727272725	1.6363636363636362	2.3636363636363638	1.1818181818181819	4.266666666666667	1.2	1.3333333333333335	2	1.1333333333333335	2048
1292	BAD	zły	übel	1.3333333333333337	4.592592592592593	3.3703703703703707	3.592592592592592	2.5185185185185186	1.4285714285714284	5.214285714285715	3.5714285714285716	4.428571428571429	2.8571428571428577	1.2307692307692308	3.9230769230769225	3.153846153846154	2.692307692307692	2.1538461538461537	2828
1298	NEWSPAPER	gazeta	zeitung	2.615384615384615	1.9230769230769227	1.307692307692308	1.3846153846153848	1.307692307692308	2.833333333333333	1.1666666666666667	1	1.0833333333333335	1	2.428571428571429	2.571428571428571	1.5714285714285714	1.6428571428571428	1.5714285714285712	484
1302	FORK	widelec	gabel	2.4074074074074074	1.4444444444444446	1.2222222222222228	1.62962962962963	1.2962962962962967	2.857142857142857	1.6428571428571428	1.2142857142857144	1.7142857142857142	1.4285714285714288	1.9230769230769231	1.2307692307692306	1.2307692307692306	1.5384615384615383	1.153846153846154	2511
1303	FINGER	palec	finger	2.8461538461538454	1.3461538461538463	1.5000000000000002	1.4615384615384615	1.3846153846153848	2.5	1.2142857142857144	1.5714285714285714	1.285714285714286	1.3571428571428572	3.25	1.5	1.416666666666667	1.6666666666666667	1.4166666666666665	1430
1307	LANGUAGE	język	sprache	3	1.192307692307693	1.3846153846153848	1.6538461538461542	1.5	2.666666666666667	1.2499999999999998	1.2499999999999998	1.5833333333333333	1.4166666666666667	3.285714285714286	1.1428571428571432	1.5	1.7142857142857142	1.5714285714285714	639
1309	ASK (INQUIRE)	pytać	fragen	2.576923076923077	1.8846153846153841	1.5	2.115384615384615	1.384615384615385	2.75	1.8333333333333333	1.5000000000000002	1.7499999999999998	1.25	2.428571428571429	1.9285714285714286	1.5000000000000002	2.428571428571429	1.5000000000000002	1842
131	FESTIVAL	impreza	party	4.923076923076923	1.461538461538462	1.7307692307692306	2.461538461538462	1.846153846153846	5.066666666666667	1.7333333333333334	1.7333333333333332	2.5333333333333337	1.5333333333333332	4.7272727272727275	1.090909090909091	1.7272727272727273	2.3636363636363638	2.2727272727272725	592
1310	CLEVER	pojętny	begreifen	4.777777777777778	1.5925925925925921	1.4074074074074077	1.6296296296296293	1.4074074074074074	5.428571428571428	1.6428571428571428	1.357142857142857	1.5714285714285714	1.5	4.076923076923077	1.5384615384615385	1.4615384615384615	1.6923076923076923	1.3076923076923077	1596
1312	FOX	lis	fuchs	3.269230769230769	1.961538461538461	1.384615384615385	2.5	1.653846153846154	2.928571428571429	1.8571428571428572	1.2142857142857144	2.5714285714285716	1.5	3.666666666666667	2.083333333333333	1.5833333333333333	2.416666666666667	1.8333333333333333	897
1313	MOON	księżyc	mond	5	1.3076923076923077	2.730769230769231	1.6538461538461537	1.1153846153846156	5.153846153846153	1.076923076923077	3.230769230769231	1.6923076923076923	1.1538461538461537	4.846153846153847	1.5384615384615383	2.230769230769231	1.6153846153846154	1.076923076923077	832
1314	QUIET	cichy	still	2.5384615384615383	1.5	2.9230769230769234	2.2692307692307687	1.3076923076923082	2.333333333333333	1.5333333333333334	3.1333333333333337	2.1333333333333337	1.2666666666666668	2.818181818181818	1.4545454545454546	2.6363636363636362	2.4545454545454546	1.3636363636363635	244
1321	BOTTLE	butelka	flasche	2.7307692307692304	1.7692307692307692	1.6923076923076923	1.846153846153846	1.6538461538461537	2.7272727272727275	2.2727272727272725	2.4545454545454546	2.6363636363636362	2	2.733333333333334	1.4000000000000001	1.1333333333333335	1.2666666666666668	1.4	191
1323	CLOCK	zegar	uhr	2.6296296296296293	2.1481481481481484	2.111111111111111	2.074074074074074	1.4444444444444446	2.6428571428571432	2.142857142857143	1.9285714285714286	2.285714285714286	1.5	2.6153846153846154	2.1538461538461537	2.3076923076923075	1.8461538461538463	1.3846153846153846	2804
1325	FRIEND	przyjaciel	freund	6.037037037037037	1.444444444444445	1.6296296296296295	1.5555555555555556	1.0370370370370374	6.5	1.3571428571428572	1.7857142857142858	1.5714285714285712	1	5.538461538461538	1.5384615384615385	1.4615384615384615	1.5384615384615385	1.076923076923077	1798
1327	UNCLE	wujek	onkel	3.8846153846153846	2	1.807692307692308	1.5	1.4230769230769231	4.333333333333333	1.8333333333333335	1.5	1.2500000000000002	1.1666666666666667	3.5	2.142857142857143	2.071428571428571	1.7142857142857144	1.6428571428571428	2600
1330	DEFEND	bronić	wehren	4.000000000000001	2.444444444444444	2.2962962962962963	2.851851851851851	1.3703703703703707	3.928571428571428	2.071428571428571	2.1428571428571423	3.2142857142857144	1.2857142857142856	4.076923076923077	2.8461538461538463	2.4615384615384617	2.4615384615384617	1.4615384615384617	168
1331	SHEEP	owca	schaf	3.1153846153846154	1.230769230769231	1.5769230769230769	1.230769230769231	1.3076923076923082	3.666666666666667	1	1.0833333333333335	1.1666666666666667	1.0833333333333335	2.642857142857143	1.4285714285714286	2	1.285714285714286	1.5	1417
1336	EAT	jeść	essen	5.5	1.5384615384615388	1.576923076923077	1.5384615384615385	1.3461538461538463	5.833333333333334	1.6666666666666667	1.5000000000000002	1.5000000000000002	1.4166666666666667	5.2142857142857135	1.4285714285714286	1.6428571428571428	1.5714285714285714	1.2857142857142858	634
1338	PEACE	pokój	zimmer	4.769230769230769	1.4230769230769234	1.5769230769230769	1.5769230769230769	1.3461538461538465	4.933333333333334	1.5333333333333332	1.5333333333333334	1.6	1.3333333333333335	4.545454545454547	1.2727272727272725	1.6363636363636362	1.5454545454545456	1.3636363636363635	1601
1342	SUMMER	lato	sommer	5.807692307692306	1.2307692307692315	1.2307692307692315	1.1153846153846156	1.1923076923076925	5.7272727272727275	1.1818181818181819	1.2727272727272725	1	1	5.866666666666665	1.2666666666666666	1.2000000000000002	1.2000000000000002	1.3333333333333335	867
1343	SUN	słońce	sonne	5.884615384615383	1.4615384615384615	1.0384615384615388	1.230769230769231	1.1153846153846156	6.181818181818181	1.6363636363636365	1	1.2727272727272725	1.1818181818181819	5.666666666666666	1.3333333333333335	1.0666666666666669	1.2	1.0666666666666669	2049
1346	THROAT	gardło	kehle	1.5000000000000002	2.000000000000001	1.8461538461538458	2.4615384615384617	1.9615384615384612	1.4166666666666667	1.8333333333333335	2	2.5	2.083333333333333	1.5714285714285716	2.142857142857143	1.7142857142857142	2.4285714285714284	1.8571428571428572	480
1349	CHURCH	kościół	kirche	2.846153846153846	2.9230769230769234	2.5384615384615383	2.6538461538461533	2.307692307692307	2.7857142857142856	2.5714285714285716	1.9285714285714286	2.357142857142857	1.7142857142857144	2.916666666666667	3.333333333333333	3.25	3	3.0000000000000004	787
1350	MONKEY	małpa	affe	3.407407407407407	1.370370370370371	1.1851851851851853	1.9629629629629626	1.7777777777777775	2.7857142857142856	1.3571428571428572	1.142857142857143	2.142857142857143	1.9285714285714286	4.0769230769230775	1.3846153846153846	1.230769230769231	1.7692307692307692	1.6153846153846154	979
1352	KNIFE	nóż	messer	1.7307692307692308	3.5384615384615388	2.538461538461538	4.5	2.7307692307692295	1.4615384615384615	4.384615384615386	3.230769230769231	5.461538461538462	3.1538461538461537	2	2.692307692307692	1.8461538461538463	3.5384615384615388	2.3076923076923075	1240
1356	NUMBER	liczba	anzahl	2.925925925925925	1.777777777777778	1.6666666666666665	1.6296296296296295	1.4074074074074074	2.4285714285714284	1.5714285714285712	1.5714285714285714	1.642857142857143	1.5714285714285714	3.4615384615384617	2	1.7692307692307692	1.6153846153846152	1.2307692307692308	887
1357	DAUGHTER	córka	tochter	4.53846153846154	1.384615384615385	1.4615384615384615	1.9615384615384617	1.1153846153846154	4.583333333333334	1.5	1.6666666666666667	1.5833333333333335	1.1666666666666667	4.500000000000001	1.2857142857142858	1.285714285714286	2.285714285714286	1.0714285714285716	261
1360	DUCK	kaczka	ente	3.153846153846154	1.3461538461538465	1.307692307692308	1.3461538461538465	1.6923076923076925	3.266666666666667	1.533333333333333	1.4666666666666666	1.5333333333333332	1.9333333333333331	3.0000000000000004	1.090909090909091	1.090909090909091	1.090909090909091	1.3636363636363635	643
1362	STREET	ulica	straße	2.5384615384615388	1.8846153846153844	1.807692307692308	2.692307692307692	1.807692307692308	2.666666666666667	1.8333333333333333	2	3.3333333333333335	2.0833333333333335	2.4285714285714284	1.9285714285714286	1.642857142857143	2.142857142857143	1.5714285714285714	2400
1364	HEALTHY	zdrowy	gesund	5.9245283018867925	1.3396226415094343	1.1132075471698115	1.8113207547169814	1.113207547169812	6.3103448275862055	1.2068965517241386	1.103448275862069	1.5862068965517238	1	5.458333333333333	1.5	1.1250000000000002	2.083333333333333	1.2500000000000002	2796
1366	BOY	chłopiec	junge	3.692307692307692	1.6153846153846154	1.9230769230769227	1.5	1.3846153846153846	4.230769230769231	1.6153846153846154	1.7692307692307694	1.2307692307692306	1.2307692307692306	3.1538461538461537	1.6153846153846152	2.076923076923077	1.7692307692307694	1.5384615384615383	221
1367	CROSS	krzyż	kreuz	2.1538461538461533	2.5769230769230766	4.038461538461537	3.4615384615384617	2.1923076923076925	2.076923076923077	2.7692307692307687	4.461538461538463	3.923076923076923	2	2.230769230769231	2.3846153846153846	3.615384615384615	3	2.3846153846153846	828
1368	BREAD	chleb	brot	5.076923076923077	1.384615384615385	1.6923076923076918	1.5000000000000002	1.4230769230769234	5.071428571428573	1.4285714285714286	1.7857142857142856	1.3571428571428572	1.4285714285714286	5.083333333333333	1.3333333333333335	1.5833333333333333	1.6666666666666665	1.4166666666666667	219
1369	GOLD	złoto	gold	4.692307692307692	1.6538461538461537	1.6153846153846152	1.5384615384615388	1.3461538461538465	4.571428571428572	1.357142857142857	1.5	1.3571428571428572	1.2142857142857144	4.833333333333332	2	1.75	1.75	1.5	2825
1370	MONTH	miesiąc	monat	2.518518518518518	1.6666666666666667	1.7407407407407405	1.6666666666666667	1.259259259259259	2.5	1.7857142857142858	1.5714285714285712	1.5714285714285714	1	2.5384615384615383	1.5384615384615383	1.9230769230769231	1.7692307692307692	1.5384615384615385	1038
1372	MEDICINE	narkotyk	droge	1.9629629629629626	3.444444444444444	3.518518518518519	4.592592592592594	4.740740740740741	2.2857142857142856	3.9285714285714284	4.285714285714286	5.571428571428571	4.714285714285714	1.6153846153846154	2.923076923076923	2.6923076923076925	3.5384615384615383	4.769230769230769	1148
1375	WINDOW	okno	fenster	3.5555555555555554	1.3333333333333335	1.9629629629629624	2.148148148148148	1.2592592592592595	4.142857142857143	1.285714285714286	2.357142857142857	2.3571428571428568	1.142857142857143	2.9230769230769234	1.3846153846153846	1.5384615384615385	1.9230769230769231	1.3846153846153846	1344
1378	SPOON	łyżka	löffel	2.4444444444444446	1.370370370370371	1.2592592592592595	1.1851851851851856	1.0740740740740742	2.5	1.2857142857142856	1.142857142857143	1	1	2.3846153846153846	1.4615384615384615	1.3846153846153846	1.3846153846153846	1.153846153846154	953
1379	TELEPHONE	telefon	telefon	4.25925925925926	2.5925925925925926	1.2222222222222225	2.5925925925925926	1.6666666666666667	4.571428571428571	2.214285714285714	1.2142857142857146	2.142857142857143	1.3571428571428572	3.9230769230769234	3	1.2307692307692306	3.076923076923077	2	2291
1380	TOOTH	ząb	zahn	2.3076923076923075	1.923076923076923	2.1153846153846154	3	1.9615384615384612	1.6428571428571428	1.7857142857142856	1.9285714285714286	3.142857142857143	2.071428571428571	3.083333333333333	2.083333333333333	2.333333333333333	2.8333333333333335	1.8333333333333333	2781
1381	SHOE	but	schuh	2.814814814814814	1.3703703703703707	1.4444444444444444	1.4074074074074077	1.5185185185185186	3	1.3571428571428574	1.3571428571428574	1.2857142857142858	1.2857142857142858	2.6153846153846154	1.3846153846153846	1.5384615384615383	1.5384615384615383	1.7692307692307692	190
1382	NEEDLE (FOR SEWING)	igła	nadel	1.576923076923077	2.192307692307692	2.1538461538461537	3.7307692307692304	3	1.4285714285714286	1.9285714285714284	2.142857142857143	3.928571428571429	3.2857142857142856	1.75	2.5000000000000004	2.1666666666666665	3.5	2.6666666666666665	587
