CONCEPTICON_ID	CONCEPTICON_GLOSS	ITALIAN	ITALIAN_RT_MEAN	ITALIAN_RT_ZSCORE	ITALIAN_ACCURACY_PERCENTAGE	LINE_IN_SOURCE
1335	WHITE	bianco	920.0909090909091	-0.7694742517896831	1.0	16106
1336	EAT	mangiare	847.5277777777778	-0.8044713407579559	1.0	67029
1337	PIG	maiale	877.7571428571429	-0.7770936952766583	1.0	66364
1338	PEACE	pace	773.031746031746	-0.8473023894853712	1.0	77803
134	FAULT	colpa	862.28	-0.8119003325694546	0.9803921568627451	25217
1340	WITH	con	929.9166666666666	-0.7037159610713745	0.9863013698630136	26127
1343	SUN	sole	839.0877192982456	-0.8306081507217298	1.0	110349
1349	CHURCH	chiesa	893.7941176470588	-0.7639110369091049	0.9855072463768116	23145
135	BOOMERANG	boomerang	1089.295918367347	-0.5522441257042104	0.9514563106796117	17492
1350	MONKEY	scimmia	1070.983606557377	-0.61980496607382	0.9838709677419355	104252
1352	KNIFE	coltello	854.5416666666666	-0.7457998472344763	1.0	25260
1355	LAUGH	ridere	901.5111111111111	-0.8679089602506844	1.0	95522
136	HERE	qui	844.9090909090909	-0.8354406600144644	1.0	90388
1360	DUCK	anatra	911.8	-0.7722044704478046	1.0	6070
1361	TOOL	attrezzo	949.9027777777778	-0.7260254820416245	1.0	12122
1365	KITCHEN	cucina	854.9636363636364	-0.9038595033431822	1.0	30422
1369	GOLD	lingotto	908.7407407407408	-0.7203866422923266	0.9878048780487805	64885
1371	KNEE	ginocchio	967.5272727272727	-0.7242694744745564	1.0	48375
1372	MEDICINE	medicina	885.3529411764706	-0.7313855534507128	1.0	68298
1374	RING	anello	951.3725490196078	-0.808665002465656	1.0	6320
1375	WINDOW	finestra	985.5573770491803	-0.80406691174653	1.0	44014
1378	SPOON	cucchiaio	1105.9054054054054	-0.6224255682939744	1.0	30406
1379	TELEPHONE	telefono	856.6515151515151	-0.8622068897432912	1.0	119672
138	BATHE	vasca	893.3272727272728	-0.8813150230583683	1.0	127165
1380	TOOTH	dente	927.375	-0.7368336199659932	1.0	32207
1381	SHOE	scarpa	923.4927536231884	-0.7884725078895758	1.0	103344
1382	NEEDLE (FOR SEWING)	ago	1011.34375	-0.707876258570324	0.9696969696969697	3680
1385	PEPPER	peperone	944.4084507042254	-0.6634628824417342	1.0	81128
1386	LION	leone	894.4216867469879	-0.8019183106396064	1.0	64243
1388	SHADE	ombra	865.6119402985074	-0.8753580557543815	1.0	75420
1390	WRONG	sbagliato	958.047619047619	-0.7155867956763595	1.0	102054
1392	LOUSE	pidocchi	980.2857142857143	-0.7410607453187349	1.0	82741
1394	BONE	osso	791.8103448275862	-0.8785690294187665	1.0	77220
1395	ROUND	rotondo	1132.8243243243244	-0.6797977834851339	0.9866666666666667	100523
1396	SHARP	affilato	1128.2535211267605	-0.4710445385482442	1.0	2950
1398	DRY	secco	890.1803278688525	-0.7129746751435097	1.0	105814
1401	DRINK	bere	855.4090909090909	-0.8120697057685952	1.0	15903
1402	BREAST	seno	833.8214285714286	-0.8586872390191692	1.0	106591
1403	BITE	mordere	805.8421052631579	-0.82784774898053	1.0	71508
1404	STRAIGHT	dritto	1083.8192771084337	-0.6092445700861265	1.0	36969
1405	NAME	nome	867.5223880597015	-0.7507677432077109	1.0	73880
1406	FAR	lontano	1109.015873015873	-0.7095939272554664	1.0	65450
1407	BREATHE	respirare	968.3103448275862	-0.699879877016401	0.9830508474576272	93494
1408	HEAR	sentire	883.672131147541	-0.8223523512824309	1.0	106714
1409	SEE	vedere	923.82	-0.7117278051255177	1.0	127303
141	BURN (SOMETHING)	bruciare	1023.2156862745098	-0.6758284400445801	1.0	18409
1410	KNOW (SOMETHING)	sapere	905.3125	-0.7688881502938194	1.0	101668
1412	RUDE	maleducato	957.8840579710145	-0.6974108520858906	1.0	66565
1414	SQUEEZE	spremere	1174.7066666666667	-0.5323706396936564	1.0	114000
1416	SIT	sedere	849.9354838709677	-0.8808887661422259	0.9841269841269841	105885
1417	KILL	uccidere	837.1846153846154	-0.8534161145555441	1.0	125366
1418	DIG	scavare	1026.8666666666666	-0.657109244563336	1.0	103525
1419	FEAR (BE AFRAID)	impaurito	949.9879518072289	-0.651677394683309	0.9880952380952381	52720
1420	COUNT	contare	916.3333333333334	-0.7287156630850491	1.0	27490
1421	SUCK	succhiare	933.125	-0.7322100987609244	1.0	117125
1422	BE ALIVE	vivo	796.1272727272727	-0.8587108045300897	1.0	129353
1423	FIGHT	combattere	1028.3466666666666	-0.662244027056699	0.9868421052631579	25331
1424	YELLOW	giallo	1037.5964912280701	-0.7016422948578249	1.0	48200
1425	GREEN	verde	908.3389830508474	-0.8448133483114018	1.0	127876
1427	BEAUTIFUL	bello	825.68	-0.8696369267085615	1.0	15595
1429	FULL	pieno	899.030303030303	-0.7765227235269194	1.0	82802
143	HUMID	umido	832.016129032258	-0.8600254196670881	1.0	125789
1430	STAR	stella	798.2459016393443	-0.9160290593097531	1.0	115029
1431	FREEZE	gelare	837.2878787878788	-0.7874430902291623	1.0	47442
1432	CUT	tagliare	873.921875	-0.7674047456213761	1.0	118675
1434	STAB	pugnalare	1139.1304347826087	-0.5562880017853009	0.971830985915493	89588
1435	HUNT	cacciare	1061.860759493671	-0.6993344521790111	1.0	19037
1437	SPLIT	dividere	1010.8253968253969	-0.7424032787593584	1.0	36215
1439	SWIM	nuotare	1036.857142857143	-0.6635028235659225	1.0	74376
1440	SPIT	sputare	985.96	-0.7431298830633817	0.9868421052631579	114232
1441	FLY (MOVE THROUGH AIR)	volare	903.948275862069	-0.7499924907144562	1.0	129488
1443	WALK	camminare	1000.722891566265	-0.6802734783555157	1.0	19705
1446	COME	venire	1035.4745762711864	-0.6853034290344383	1.0	127681
1447	GIVE	dare	872.7	-0.6125870809213555	1.0	30866
1448	HOLD	tenere	991.2222222222222	-0.671552001773623	1.0	120111
1449	RUB	strofinare	1085.0813953488373	-0.5498531878031955	0.9885057471264368	116490
1452	PUSH	spingere	1000.1976744186046	-0.7217208946669341	1.0	113512
1453	WASH	lavare	871.1818181818181	-0.8362418210326268	1.0	63812
1455	PULL	tirare	1054.5882352941176	-0.6672874754237192	1.0	121460
1456	THROW	gettare	917.8142857142857	-0.6822093597485168	1.0	47987
1457	SEW	cucire	986.8085106382979	-0.7449003769517449	1.0	30437
1458	SAY	dire	874.2258064516129	-0.8518460287085957	1.0	34064
1459	IF	se	934.5223880597015	-0.751517818493763	1.0	105777
1460	IN	in	1003.3272727272728	-0.6305416758375086	0.9821428571428571	53837
1461	AT	a	1162.1707317073171	-0.47830859592305813	0.9879518072289156	13
1462	POT	pentola	909.2333333333333	-0.7522460983014488	1.0	81081
1465	BOX	scatola	876.7377049180328	-0.8050060616052617	1.0	103472
1467	CIRCLE	cerchio	985.2285714285714	-0.709893210658648	1.0	22517
1468	LOOK FOR	cercare	985.5384615384615	-0.7334852952659002	1.0	22435
1472	KEY	chiave	1025.0	-0.7151499216725032	1.0	22990
1473	FIST	pugno	902.9859154929577	-0.7359500708130611	1.0	89605
1474	SEA	mare	844.7358490566038	-0.878732158967093	1.0	67510
1475	COMB	pettine	1012.4029850746268	-0.6937558526861464	1.0	82295
1476	CHAIR	sedia	831.71875	-0.900873736281361	1.0	105891
1479	DOLPHIN	delfino	898.939024390244	-0.7750626501001238	1.0	31872
1480	BODY	corpo	855.1267605633802	-0.8416915020274901	1.0	28929
1481	HAMMER	martello	986.3768115942029	-0.6628019893845737	1.0	67704
1482	SHOULDER	spalla	834.6060606060606	-0.7907557655453036	1.0	112371
1484	OIL (ORGANIC SUBSTANCE)	olio	994.9117647058823	-0.7138816385505777	1.0	75262
1487	POUR	versare	936.7	-0.71564728224716	1.0	128083
1488	FAUCET	rubinetto	894.5795454545455	-0.7388130697080999	1.0	100643
1489	CLOUD	nuvola	822.6323529411765	-0.9191213611716227	1.0	74436
1490	RAT	ratto	853.1363636363636	-0.8479540378317101	1.0	92155
1491	MOUSE	topo	905.4166666666666	-0.755929104691179	1.0	121851
1493	ONE	uno	926.46	-0.6477678434110571	1.0	126052
1494	DIE	morire	1015.9420289855072	-0.6707381298161981	1.0	71583
1495	HAPPY	felice	811.776119402985	-0.823736060638089	0.9852941176470589	43061
1498	TWO	due	902.2	-0.8231410691552196	1.0	37046
1500	FOUR	quattro	910.3768115942029	-0.7590147429117035	1.0	90319
1501	BORE	trapanare	996.6730769230769	-0.6284621907385839	1.0	123017
1502	GOAT	capra	953.8571428571429	-0.7002902916891414	0.9824561403508771	20629
1504	FLY (INSECT)	mosca	891.6307692307693	-0.7984133339432052	1.0	71712
1506	MEASURE	misurare	1152.7261904761904	-0.5755103054293126	1.0	70534
1507	FRUIT	frutta	800.3582089552239	-0.8417552524141952	1.0	46328
1508	KING	re	865.65625	-0.7959105127211726	1.0	92332
1509	MOSQUITO	zanzara	954.1964285714286	-0.6738870271007331	0.9824561403508771	130094
151	RAZOR	rasoio	917.4727272727273	-0.7453042981502626	1.0	92018
1510	CHIN	mento	1026.736111111111	-0.7258976168355229	1.0	68666
1511	ROOSTER	gallo	1067.241935483871	-0.681095299467141	0.9841269841269841	46982
1514	HEN	gallina	850.3666666666667	-0.8306636440353207	1.0	46974
1517	WASP	vespa	854.5142857142857	-0.7897788898918258	1.0	128190
1518	STUPID	stupido	941.2745098039215	-0.6585405577808251	1.0	116775
1519	RUN	correre	831.421052631579	-0.7785832701452495	0.9827586206896551	29007
1522	SOCK	calzino	878.82	-0.8402599362980282	0.9803921568627451	19588
1524	WINE	vino	864.1466666666666	-0.7940664865509918	1.0	128869
1525	COAST	costa	932.1794871794872	-0.7728734632679309	1.0	29327
153	GREY	grigio	1070.1066666666666	-0.6453997942752704	1.0	50000
1530	BOWL	scodella	1011.1481481481482	-0.7843597750493386	1.0	104497
1531	BRANCH	ramo	820.1428571428571	-0.8425721764209017	1.0	91653
1532	SHEAR	tosare	1084.513888888889	-0.6267076727151996	1.0	122225
1533	BE HUNGRY	affamato	991.0512820512821	-0.5812366586551513	1.0	2749
1534	FEVER	febbre	883.25	-0.7310172584845638	1.0	42979
1535	SWORD	spada	826.3653846153846	-0.8380236863724356	1.0	112296
1537	SPRINGTIME	primavera	934.4920634920635	-0.7494396052860453	1.0	87502
1538	SCORPION	scorpione	966.253164556962	-0.6510372808166304	1.0	105137
1539	BASKET	cestino	966.0595238095239	-0.774145436826905	1.0	22696
1543	SNAIL	chiocciola	1348.736111111111	-0.25540080749476834	0.96	23231
1547	SOUP	minestra	950.2876712328767	-0.6857089985734041	1.0	70076
1548	UGLY	brutto	1002.7592592592592	-0.6333626470870287	1.0	18520
1554	MAN	uomo	881.56	-0.741582777334291	1.0	126081
1555	CHAMELEON	camaleonte	1227.6489361702127	-0.45066206744618537	1.0	19597
1559	MONEY	denaro	845.4745762711865	-0.8804941369178009	1.0	32132
156	RED	rosso	909.1090909090909	-0.6488706736000142	1.0	100435
1560	FACE	faccia	883.1964285714286	-0.7599074673537755	1.0	42006
1561	ARMY	esercito	852.1153846153846	-0.7645605245576218	1.0	40281
1563	PYTHON	pitone	937.2923076923076	-0.7193444317370933	1.0	83423
1564	LAZY	pigro	798.6666666666666	-0.7894231165676174	1.0	82936
1566	GUN	pistola	926.75	-0.7564157441515558	0.987012987012987	83389
1567	DOOR	porta	927.2307692307693	-0.7879580069740225	1.0	84954
1569	CHEESE	formaggio	868.2388059701492	-0.8419166298037488	1.0	45112
1572	SURPRISED	sorpreso	931.5333333333333	-0.5421427783300309	0.9836065573770492	111269
1573	SWELL	gonfiare	960.1648351648352	-0.7597166689642088	1.0	49295
1574	FLOAT	galleggiare	1116.9565217391305	-0.6171570746118424	1.0	46938
1575	COCKROACH	blatta	1104.1857142857143	-0.5021200654074032	0.9722222222222222	17125
1577	AND	e	1025.5	-0.5474745760210006	0.9846153846153847	37175
1583	BRAIN	cervello	894.7777777777778	-0.9081148447567848	1.0	22630
1584	BLISTER	vescica	1029.0588235294117	-0.6927957882943396	0.9770114942528736	128172
1585	SLEEP	dormire	847.7931034482758	-0.848007803263746	1.0	36716
1586	SMELL (PERCEIVE)	annusare	925.8625	-0.788187116713836	1.0	6823
1592	CHEST	petto	904.5081967213115	-0.7797640846125271	1.0	82303
1593	DEEP	profondo	930.0266666666666	-0.6405295782353286	1.0	88055
1596	LOCK	lucchetto	1037.3384615384616	-0.6406877780308985	0.9848484848484849	65550
1597	AIRPLANE	aereo	997.3972602739726	-0.6732591633613266	1.0	2580
16	SLED	slitta	907.0897435897435	-0.736196329643872	1.0	109319
1600	SKIRT	gonna	893.4354838709677	-0.696617361017878	1.0	49330
1601	WEAK	debole	1008.0384615384615	-0.6343452041919679	1.0	31070
1605	SKULL	cranio	986.5166666666667	-0.7025138632075868	1.0	29602
1608	LISTEN	ascoltare	886.3620689655172	-0.7698388439492722	1.0	10257
1609	IDEA	idea	869.2857142857143	-0.790932990604516	1.0	50787
1610	PROSTITUTE	prostituta	1088.7362637362637	-0.6155981719652827	1.0	88747
1612	LETTER	documento	847.9137931034483	-0.8049211064562176	1.0	36370
1613	COLOR	colore	878.8548387096774	-0.8594323933442327	1.0	25190
1622	SHIRT	camicia	976.0819672131148	-0.7461815814087712	0.9838709677419355	19667
1624	EMPTY	vuoto	887.4027777777778	-0.8474110402831905	1.0	129885
1625	DEAD	morto	889.6865671641791	-0.777088662288962	1.0	71701
1627	CHAIN	catena	910.7974683544304	-0.7738588569455758	1.0	21679
1628	SQUIRREL	scoiattolo	1084.1304347826087	-0.6138910329856637	1.0	104523
163	BLACK	nero	828.6296296296297	-0.8961687955056841	1.0	73259
1631	FAST	rapido	890.3432835820895	-0.8368456607945927	1.0	91835
1632	FLOOR	pavimento	934.3709677419355	-0.7660867690473365	1.0	80346
1635	OBEY	obbedire	894.2222222222222	-0.7800040034188027	1.0	74463
1638	TRUTH	verità	856.4905660377359	-0.7318284788243031	1.0	127979
1639	BEER	birra	816.9	-0.8265075594480753	1.0	16789
164	KANGAROO	canguro	869.5555555555555	-0.7939404949398194	1.0	19978
1641	SILK	seta	901.0512820512821	-0.7694493195967305	1.0	107274
1645	SHORT	corto	802.6794871794872	-0.8674936669737576	1.0	29199
1646	GIRL	ragazza	814.0714285714286	-0.772961447312534	1.0	91303
1654	LIGHTNING	fulmine	916.6388888888889	-0.8423319656347218	1.0	46455
1657	TRUE	vero	810.76	-0.8172391424687708	1.0	128036
1659	DOLL	bambola	903.0909090909091	-0.8370714478728994	1.0	14448
1662	CAPE	mantello	1126.2203389830509	-0.5884590749880606	1.0	67285
1663	BED	letto	875.9230769230769	-0.8082221805084624	1.0	64376
1666	MUTE	muto	874.4827586206897	-0.8721133365026682	1.0	72428
1668	GRIEF	afflizione	1268.1341463414635	-0.2215152536358096	0.9761904761904762	3054
167	MAIL	posta	892.2903225806451	-0.804360310742296	1.0	85462
1671	TOWER	torre	815.2708333333334	-0.8664554688617164	1.0	122114
1672	WRITE	scrivere	861.7710843373494	-0.7837584083451719	1.0	105418
