CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_RT_MEAN	FRENCH_RT_ZSCORE	LINE_IN_SOURCE
100	FAITHFUL	fidèle	643.875	-0.487429019796699	16024
1000	ANXIETY	anxiété	645.875	-0.603282568169398	1877
1001	BLACKSMITH	forgeron	734.913043478261	-0.0720037892598509	16537
1002	STATUE	statue	628.0	-0.531009501850965	34462
1004	MUSCLE	muscle	606.458333333333	-0.423190579677319	23901
1005	TWINS	jumeau	607.96	-0.686023186861889	20952
1006	BRICK	brique	702.76	-0.218909985381078	4774
1007	COW	vache	588.807692307692	-0.828341822990232	37217
1008	BULL	taureau	661.695652173913	-0.560818410343834	35456
1011	BRIDGE	pont	722.434782608696	-0.0383137543360882	27346
1012	LATCH	verrou	723.16	-0.165825730148614	37621
1013	FRESHWATER EEL	anguille	817.095238095238	0.276479034685111	1734
1014	OR	ou	604.32	-0.645654971012278	25123
1017	APPEARANCE	aspect	694.76	-0.376270503972378	2547
1018	MEMORY	mémoire	607.791666666667	-0.590550898093071	22808
1019	RIGHT	droite	607.72	-0.645077703867361	11989
102	COMMON COLD (DISEASE)	rhume	585.521739130435	-0.802652154891228	32115
1021	TOWEL	serviette	584.32	-0.68203114317073	33530
1025	WHISTLE	siffler	652.727272727273	-0.568517305511554	33627
1028	YAWN	bâiller	716.454545454545	-0.192763983218707	3407
1032	CITIZEN	citoyen	609.72	-0.764278391401524	6549
1033	GRIND	moudre	823.95	0.317003135757836	23712
1034	DEFENDANT	accusé	550.809523809524	-0.908905847547594	474
1035	GOOD	bien	692.73381294964	-0.225434530609515	3990
1036	OWNER	propriétaire	687.0	-0.113589023296409	28531
1038	TEACHER	professeur	635.16	-0.603922031643156	28314
1039	SHOW	montrer	633.76	-0.400748544581227	23566
1040	HAIR	cheveux	631.95652173913	-0.523668834823152	6255
1042	CARPENTER	charpentier	696.909090909091	-0.141048838811813	6049
1043	BRAID	tresser	730.045454545455	0.107558869347653	36692
1044	PILLOW	oreiller	760.041666666667	0.157444787786752	24968
1045	POET	poète	602.818181818182	-0.792693081610026	27178
1046	SHUT	fermer	680.958333333333	-0.314225884745423	15891
1047	PURSUE	poursuivre	661.545454545455	-0.289463117123861	27634
1048	LINE	ligne	590.636363636364	-0.738519470725944	21540
1052	LIGHT (WEIGHT)	léger	613.304347826087	-0.754565483541108	21362
1053	HUNTER	chasseur	665.8	-0.35548644994621	6079
1061	ARMOUR	armure	664.95652173913	-0.344905382245241	2342
1062	LAW	loi	568.826086956522	-0.856908841159612	21713
1063	NEPHEW	neveu	695.666666666667	-0.292796980619912	24242
1064	SHIELD	bouclier	604.8	-0.53456171102996	4382
1067	JUDGMENT	jugement	610.692307692308	-0.633030102744056	20934
1069	GLUE	colle	614.416666666667	-0.536575349533655	6867
1070	BUS	bus	607.166666666667	-0.5834457784393	4986
1071	HOOK	crochet	662.695652173913	-0.357751565683295	8915
1074	FISHHOOK	hameçon	680.16	-0.256239803693033	18429
1075	TRAP (PITFALL)	piège	551.913043478261	-0.861048932571548	26664
1077	WHEAT	blé	645.954545454545	-0.369535246140864	4123
1079	FEEL	sentir	626.25	-0.603122667631193	33390
108	RUDDER	gouvernail	805.0	0.600873733986355	17859
1081	BILL	compte	682.208333333333	-0.299276583910154	7325
1084	CALL	appeler	621.48	-0.553970356822595	2015
1085	FOLLOW	suivre	627.923076923077	-0.652069697515318	34793
1087	CONCEIVE	concevoir	646.666666666667	-0.494128069180903	7401
1090	BE BORN	naître	619.217391304348	-0.45810036179098	24020
1091	SALTY	salé	618.0	-0.712847998773903	32771
1092	HOPE	espérance	745.6	-0.0516150468214517	14493
1095	LET GO OR SET FREE	libérer	604.130434782609	-0.697175709310674	21493
1098	WEIGH	peser	649.916666666667	-0.337900368349733	26487
11	DARKNESS	obscurité	685.913043478261	-0.148084985019838	24577
1100	COOK (SOMETHING)	cuire	713.541666666667	-0.158365365907577	9080
1101	SUFFER	souffrir	603.625	-0.639647644007731	34111
1102	CLIMB	grimper	703.130434782609	-0.321545117840563	18094
1103	SACRIFICE	sacrifice	650.0	-0.431835413342046	32680
1105	CAMP	campement	937.619047619048	0.695819749441495	5271
1107	GO OUT	sortir	569.846153846154	-0.726702353576847	34025
1108	UNCOVER	découvrir	661.833333333333	-0.530922726894962	9712
1109	WOUND	plaie	637.583333333333	-0.619150406767448	26906
1110	SHARK	requin	636.714285714286	-0.240266596595684	31382
1111	CAR	voiture	624.0	-0.431165931155101	38094
1112	SUCCEED	réussir	586.608695652174	-0.792328863317573	31893
1115	SPEECH	discours	620.695652173913	-0.487444955847198	11406
1119	DIVIDE	diviser	680.090909090909	-0.350844138439282	11686
112	TURTLE	tortue	596.125	-0.749170778864931	36105
1121	SECRET	secret	585.166666666667	-0.685297429611634	33222
1122	WAGES	salaire	661.04347826087	-0.544524301146642	32761
1123	PREGNANT	enceinte	594.5	-0.763327009144457	13283
1124	PIPE	tuyau	680.818181818182	-0.294711445414021	37051
1125	BALD	chauve	686.755102040816	-0.272833864599589	6154
1127	SEND	envoyer	564.48	-0.820388713768323	14136
1129	PAINFUL	douloureux	597.260869565217	-0.579222647368655	11912
113	SHORE	plage	579.958333333333	-0.817392194707041	26892
1132	BEAM	poutre	719.0	-0.0565496826431267	27670
1133	MATCH	allumette	644.2	-0.55658673418187	1404
1134	DIVORCE	divorce	583.68	-0.681690445968525	11691
1136	RABBIT	lapin	639.086956521739	-0.539732607029963	21236
1139	LEOPARD	panthère	724.727272727273	-0.0761492785072739	25385
1141	PITY	pitié	618.5	-0.432362828810568	26850
1142	URINE	urine	687.318181818182	-0.337727683646664	37144
1143	OVEN	four	653.260869565217	-0.644513031475533	16667
1144	WITNESS	témoin	593.2	-0.668753951945366	35553
1147	PURE	pur	667.833333333333	-0.286272313758743	28811
1149	ORPHAN	orphelin	665.041666666667	-0.365678659039949	25053
1150	THUNDER	tonnerre	609.291666666667	-0.556011531272568	36044
1152	BEGET	engendrer	712.95	-0.012427762547808	13558
1154	OLIVE	olive	675.666666666667	-0.404354206264643	24781
1155	CAVE	grotte	648.12	-0.511332908247705	18177
1156	OPEN	ouvrir	561.84	-0.89048460793306	25213
1160	THIEF	voleur	607.75	-0.667639368468835	38133
1161	THREAD	fil	617.238095238095	-0.588074734996865	16077
1162	INTENTION	but	624.458333333333	-0.635737372838614	4990
1169	OX	boeuf	566.291666666667	-0.754512028710387	4210
117	IMITATE	imiter	781.041666666667	0.0400219415905631	19086
1173	EYEBROW	sourcil	722.04	0.0820428180459901	34232
1174	YESTERDAY	hier	652.75	-0.509943430533968	18666
1175	GHOST	fantôme	580.565217391304	-0.825138278788954	15666
1176	SPADE	bêche	752.363636363636	0.200295492287365	3828
1178	NOSTRIL	narine	755.818181818182	-0.245035802539557	24045
1181	PALM TREE	palmier	657.0	-0.478373060666296	25322
1182	NOISE	bruit	617.0	-0.632220053611182	4887
1183	PALM OF HAND	paume	639.12	-0.365685723987859	25929
1185	VULTURE	vautour	647.041666666667	-0.349664394134115	37389
1186	LAST (ENDURE)	durer	664.5	-0.605225880338375	12047
1187	GOOSE	oie	689.739130434783	-0.298463832108775	24772
1189	ULCER	ulcère	775.045454545455	0.561126213410737	37074
119	DIVE	plonger	595.96	-0.750378580295278	27132
1190	HARE	lièvre	664.173913043478	-0.535564287825886	21537
1192	THREATEN	menacer	623.958333333333	-0.57950078165043	22828
1194	BEAVER	castor	640.454545454545	-0.375797469569016	5584
1195	GIVE BIRTH	accoucher	688.272727272727	-0.332317687257796	370
1197	BABOON	babouin	871.333333333333	0.804691627720143	3325
1198	MANY	nombreux	648.695652173913	-0.437076276356708	24330
1199	WIFE	épouse	564.458333333333	-0.761872690126159	14284
12	MIDDAY	midi	679.8	-0.339815399622526	23146
120	PITCHER	cruche	689.913043478261	-0.109779084951723	9028
1200	HUSBAND	époux	634.045454545455	-0.563279859384708	14307
1201	FEATHER	plume	598.086956521739	-0.829960609557961	27146
1202	BIG	gros	554.6	-0.935567149190714	18155
1203	LONG	long	571.173913043478	-0.946158339417304	21724
1204	BARK	écorce	670.045454545455	-0.287084433349089	12348
1205	TONGUE	langue	656.16	-0.574811522509695	21219
1206	BARKING	aboyer	665.208333333333	-0.29088608345906	137
1207	YOUNG	jeune	590.857142857143	-0.807072366128815	20798
1208	CAT	chat	574.96	-0.777041123884325	6085
1209	I	je	672.565217391304	-0.399054213238516	20763
121	SPIN	filer	769.181818181818	-0.0263490676065721	16092
1210	HEAVY	lourd	612.125	-0.636133653826932	21802
1212	WE	nous	660.753623188406	-0.426096923785846	24439
1213	YOU	vous	641.5	-0.411751614426334	38224
1215	THOU	tu	697.5	-0.158507029419695	36964
1216	MOTHER	mère	610.04	-0.56176990193213	22958
1217	FATHER	père	600.590909090909	-0.560372279250793	26291
1218	ROPE	corde	709.826086956522	-0.371370063939798	8257
1219	WORM	ver	789.333333333333	0.458155345027991	37546
122	CART	chariot	698.869565217391	-0.239892074379364	6018
1220	TAIL	queue	697.666666666667	-0.0014967097226667	28929
1221	NOSE	nez	576.4	-0.90301000060783	24248
1222	PENIS	pénis	705.52	-0.26969922104448	26158
1223	HEART	coeur	598.666666666667	-0.831732702742656	6782
1224	LIVER	foie	599.541666666667	-0.673387052108847	16409
1225	DAY (NOT NIGHT)	jour	606.739130434783	-0.737468389653414	20893
1226	YEAR	année	682.739130434783	-0.280402342685588	1763
1227	BOARD	planche	684.08	-0.47943245014523	26966
1228	EARTH (SOIL)	terre	669.851063829787	-0.395903408136539	35714
1229	OLD	ancien	699.88	-0.334919377199276	1684
123	FOREHEAD	front	583.48	-0.664858213598522	17031
1230	DIRTY	sale	634.652173913043	-0.454884925854018	32770
1231	NEW	nouveau	651.029411764706	-0.490647426903915	24440
1233	NIGHT	nuit	586.56	-0.815435781856705	24478
1234	SMOOTH	lisse	649.0	-0.391160598761789	21626
1238	WHEN	quand	651.608695652174	-0.393843371214854	28876
124	THORN	épines	661.583333333333	-0.250326782302279	14247
1242	FEW	peu	607.347826086957	-0.660109499008307	26536
1243	WIDE	large	579.12	-0.8031489959464	21252
1244	THICK	épais	681.304347826087	-0.297143291139845	14142
1245	BUTTER	beurre	665.88	-0.364478228951721	3951
1246	SMALL	petit	734.574468085106	-0.0460051312775204	26513
1247	EAR	oreille	627.666666666667	-0.697772773238093	24967
1248	EYE	oeil	600.083333333333	-0.608826565219499	24713
125	SWEAT (SUBSTANCE)	sueur	604.92	-0.647814147185353	34704
1251	BELLY	ventre	589.333333333333	-0.76726932189988	37536
1252	HOUSE	maison	558.958333333333	-0.795899345916577	22046
1254	HANDLE	poignée	614.12	-0.67867088125046	27197
1256	HEAD	tête	605.24	-0.745394840961116	35775
1257	WING	aile	609.619047619048	-0.694982653737034	1160
1258	FINGERNAIL	ongle	597.75	-0.682049394881913	24836
1259	WEDDING	mariage	646.708333333333	-0.537247519314404	22383
1261	SING	chanter	610.739130434783	-0.781839050397933	5946
1262	BROTHER	frère	584.545454545455	-0.787717201844365	16911
1263	SISTER	soeur	607.583333333333	-0.552626611395538	33822
1264	CHANGE	changer	621.260869565217	-0.616968529296383	5919
1265	HIGH	haut	646.028169014084	-0.416967824759036	18531
1266	BRIDE	mariée	680.32	-0.313297501628127	22388
1267	NARROW	étroit	616.791666666667	-0.512360174088844	14865
1268	YES	oui	624.434782608696	-0.549961197396179	25159
1269	NO	non	631.98	-0.498474354250656	24345
127	EXTINGUISH	éteindre	694.217391304348	-0.240974149665238	14703
1272	AUNT	tante	643.84	-0.44198761459954	35336
1273	CANDLE	bougie	617.95652173913	-0.73891071839051	4441
1274	SALT	sel	610.869565217391	-0.675279314384568	33277
1275	ANSWER	répondre	592.24	-0.677600498550726	31230
1276	AUTUMN	automne	734.782608695652	0.039804454767228	3104
1277	HAND	main	698.622222222222	-0.130657813319538	22021
1278	VOMIT	vomir	610.652173913043	-0.677169460754467	38168
1279	FAT (OBESE)	gras	677.314285714286	-0.282561547278205	17945
1280	FALL	tomber	650.571428571429	-0.488991733005043	36008
1281	PRISON	prison	634.28	-0.562626134718404	28192
1284	BANK	banque	592.166666666667	-0.626481101711885	3561
1286	HOT	chaud	572.130434782609	-0.762857308402777	6116
1287	COLD	froid	577.4	-0.744281271905623	16988
1288	CAP	casquette	677.166666666667	-0.132878958189284	5549
1289	BABY	bébé	574.12	-0.875779217424478	3823
129	CHOKE	étouffer	708.958333333333	-0.260276205187621	14818
1290	ELEPHANT	éléphant	630.04	-0.465350423489452	12743
1291	BACK	dos	570.041666666667	-0.907046174460796	11862
1292	BAD	mauvais	605.2	-0.610416377389115	22635
1293	MISTAKE	erreur	582.666666666667	-0.765582095082534	14413
1295	STICK	bâton	589.095238095238	-0.666951846336988	3739
1296	WALKING STICK	canne	613.291666666667	-0.606102056088055	5321
1297	LEG	jambe	589.4	-0.775120900947238	20720
1299	COFFEE	café	543.96	-0.874352768390056	5100
13	DECEIT	tromperie	679.4	-0.236433775476117	36829
1300	COUNTRY	pays	598.84	-0.68435471026234	25977
1301	FOOT	pied	584.12	-0.891470579689442	26661
1302	FORK	fourchette	629.32	-0.425042789171081	16675
1303	FINGER	doigt	654.363636363636	-0.384320227734661	11733
1305	CHIMNEY	cheminée	716.0	-0.210152190163667	6170
1306	QUEEN	reine	620.739130434783	-0.636511526943819	30493
1308	DOUBT	doute	571.833333333333	-0.845155276141637	11918
1309	ASK (INQUIRE)	interroger	658.833333333333	-0.289364438596581	20381
1310	CLEVER	malin	627.954545454545	-0.669648485152676	22136
1312	FOX	renard	663.583333333333	-0.278851526966205	30835
1313	MOON	lune	639.826086956522	-0.5904245124255	21873
1314	QUIET	tranquille	728.16	-0.221985419014835	36399
1315	RADIO	radio	599.708333333333	-0.868142230863841	29112
1316	TENT	tente	647.75	-0.472571584889879	35644
1318	CHICKEN	poulet	632.0	-0.623260264327654	27560
1320	APPLE	pomme	618.541666666667	-0.731438444404026	27307
1321	BOTTLE	bouteille	630.576923076923	-0.606194982620664	4600
1323	CLOCK	horloge	644.695652173913	-0.457631522374685	18775
1324	SLIP	glisser	639.96	-0.479486223250497	17702
1325	FRIEND	ami	606.782608695652	-0.791500209017074	1565
1327	UNCLE	oncle	644.958333333333	-0.459018785492741	24816
1329	TOMORROW	demain	643.52	-0.720826821750135	10126
133	WEAVE	tisser	701.5	-0.245658074494616	35937
1330	DEFEND	défendre	666.88	-0.493054852785503	9833
1331	SHEEP	mouton	666.909090909091	-0.303967205165739	23793
1332	NEIGHBOUR	voisin	596.56	-0.645984511789242	38087
1333	NECK	cou	590.2	-0.709926041345087	8386
1334	GUTS	boyaux	658.954545454545	-0.401519253130621	4623
1335	WHITE	blanc	722.04347826087	-0.0980059010148555	4097
1336	EAT	manger	585.166666666667	-0.79596009351071	22201
1337	PIG	cochon	549.04347826087	-0.786458662860123	6756
1338	PEACE	paix	590.0	-0.7752394765464	25295
1339	MORNING	matin	626.538461538462	-0.694088079539241	22600
134	FAULT	faute	660.84	-0.366857311681397	15768
1340	WITH	avec	588.782608695652	-0.683845775740349	3195
1342	SUMMER	été	573.12	-0.832049345132199	14695
1343	SUN	soleil	589.083333333333	-0.764164970691146	33862
1344	RAM	bélier	625.913043478261	-0.629905612458027	3855
1345	EWE	brebis	719.913043478261	-0.210406687134792	4701
1346	THROAT	gorge	666.692307692308	-0.421440449652282	17795
1347	NAPE (OF NECK)	nuque	687.36	-0.274611583047595	24495
1348	BOAR (MALE PIG)	sanglier	652.714285714286	-0.226373221847196	32855
1349	CHURCH	église	600.24	-0.553102438842161	12649
1350	MONKEY	singe	594.083333333333	-0.582948997267713	33726
1351	SOW (FEMALE PIG)	truie	682.652173913043	-0.272686698476227	36955
1352	KNIFE	couteau	704.833333333333	-0.196311922363035	8575
1353	HOUR	heure	642.772727272727	-0.30218952600494	18643
1355	LAUGH	rire	560.12	-0.86780073850193	32213
1356	NUMBER	chiffre	604.045454545455	-0.791911630985073	6302
1357	DAUGHTER	fille	650.857142857143	-0.4450713727865	16112
1358	ENEMY	ennemi	694.12	-0.343687035951798	13672
1359	SEPARATE	séparer	630.416666666667	-0.35933009888674	33415
136	HERE	ici	645.5	-0.604659772138348	18931
1360	DUCK	canard	607.56	-0.718427468110844	5290
1361	TOOL	outil	617.375	-0.415501520192817	25169
1362	STREET	rue	583.565217391304	-0.694464358111246	32561
1363	VOICE	voix	582.5	-0.811489425144197	38096
1366	BOY	garçon	615.416666666667	-0.620030906932386	17342
1367	CROSS	croix	600.75	-0.647995770085167	8971
1368	BREAD	pain	558.5	-0.85871719360061	25283
1369	GOLD	or	627.16	-0.551920325369453	24917
1370	MONTH	mois	608.72	-0.591185963477201	23422
1371	KNEE	genou	588.958333333333	-0.82793896574575	17549
1372	MEDICINE	médicament	663.565217391304	-0.315981178169789	22701
1374	RING	bague	631.083333333333	-0.458329950819928	3376
1375	WINDOW	vitre	695.0	-0.470958939993931	37998
1376	NOW	maintenant	618.44	-0.471616188221384	22029
1378	SPOON	cuiller	914.214285714286	0.97670668950392	9065
1379	TELEPHONE	téléphone	627.75	-0.484215416732328	35514
1380	TOOTH	dent	571.28	-0.747214383173045	10328
1381	SHOE	chaussure	675.4	-0.360845942524539	6152
1382	NEEDLE (FOR SEWING)	aiguille	665.913043478261	-0.244236442900546	1149
1384	SECOND	deuxième	589.545454545455	-0.630726407429472	11018
1385	PEPPER	poivre	624.32	-0.485983634293457	27256
1386	LION	lion	616.363636363636	-0.717839844281263	21586
1387	ARRIVE	arriver	573.217391304348	-0.843607445214616	2451
1388	SHADE	ombre	601.25	-0.632815407869187	24792
1389	TOE	orteil	707.12	-0.139316489560744	25059
139	GUMS	gencives	714.5	-0.0146628433462229	17490
1390	WRONG	faux	869.833333333333	0.515684208439011	15776
1391	TOWN	ville	647.875	-0.376762348119103	37844
1392	LOUSE	pou	641.882352941176	-0.573002912294062	27536
1393	HORN (ANATOMY)	corne	661.95652173913	-0.352761230980836	8275
1394	BONE	os	623.304347826087	-0.615011694533899	25067
1395	ROUND	rond	642.826086956522	-0.46369906458143	32362
1396	SHARP	tranchant	651.208333333333	-0.464190464313958	36390
1398	DRY	sec	570.884615384615	-0.793394540523686	33176
1399	CLAY	argile	698.0	-0.0962863647334139	2311
14	YOKE	joug	830.846153846154	0.553294776199071	20875
1400	THIN (SLIM)	mince	650.36	-0.459420084220919	23221
1401	DRINK	boire	589.12	-0.836597054525992	4219
1402	BREAST	sein	617.478260869565	-0.610258707187944	33266
1403	BITE	mordre	629.818181818182	-0.666994548966157	23628
1404	STRAIGHT	droit	566.521739130435	-0.793102979203298	11988
1405	NAME	nom	618.25	-0.556265045229476	24323
1406	FAR	loin	553.208333333333	-0.892272782337336	21714
1407	BREATHE	respirer	687.958333333333	-0.501342970664987	31513
1408	HEAR	entendre	643.130434782609	-0.595063405632562	13831
1409	SEE	voir	606.458333333333	-0.779758114409893	38083
1410	KNOW (SOMETHING)	savoir	724.242857142857	-0.116306719947728	33032
1412	RUDE	impoli	722.166666666667	-0.112373532813017	19245
1413	PLAY	jouer	551.833333333333	-0.925195096746509	20854
1414	SQUEEZE	presser	617.833333333333	-0.622420496214191	28024
1415	THINK (REFLECT)	penser	603.375	-0.79765053116361	26176
1416	SIT	asseoir	703.875	-0.150789851455012	2601
1417	KILL	tuer	593.8	-0.831091040265593	36982
1418	DIG	creuser	627.88	-0.436036360548984	8810
1420	COUNT	compter	620.173913043478	-0.684863784982597	7329
1421	SUCK	sucer	653.68	-0.484237844537092	34690
1422	BE ALIVE	vivant	601.434782608696	-0.713556475153361	38013
1423	FIGHT	lutter	640.913043478261	-0.551869096641664	21890
1424	YELLOW	jaune	604.086956521739	-0.687928923243546	20751
1425	GREEN	verte	590.615384615385	-0.720607278512326	37653
1426	EXPENSIVE	cher	767.125	-0.0372937854015223	6194
1427	BEAUTIFUL	beau	649.880434782609	-0.401123901774144	3817
1428	BURNING	brûler	583.75	-0.833957426354776	4902
1429	FULL	plein	605.8	-0.648506501867309	27056
1430	STAR	étoile	552.8	-0.807787064631152	14776
1432	CUT	couper	615.68	-0.764805846058679	8456
1434	STAB	poignarder	851.318181818182	0.691197469524456	27192
1435	HUNT	chasser	594.44	-0.559122623964649	6075
1437	SPLIT	fendre	759.388888888889	0.147288790384014	15858
1439	SWIM	nager	586.791666666667	-0.810776701850523	24002
144	MACHINE	machine	564.5	-0.770583125278815	21937
1440	SPIT	cracher	651.5	-0.595717579941628	8641
1441	FLY (MOVE THROUGH AIR)	voler	594.347826086957	-0.645000207033964	38122
1443	WALK	marcher	633.083333333333	-0.613678384420233	22354
1445	TURN (SOMETHING)	retourner	657.083333333333	-0.282903607080878	31789
1446	COME	venir	590.52	-0.72224931436945	37524
1447	GIVE	donner	643.869565217391	-0.696705038144654	11796
1448	HOLD	tenir	607.478260869565	-0.58146598109474	35625
1449	RUB	frotter	717.142857142857	-0.278692982263205	17047
1450	ROOM	chambre	561.0	-0.791664119322778	5862
1451	SMILE	sourire	601.625	-0.690547553060505	34255
1452	PUSH	pousser	626.041666666667	-0.708591450752978	27654
1453	WASH	laver	587.958333333333	-0.843125136752303	21316
1454	WIPE	essuyer	645.84	-0.519860717685993	14590
1455	PULL	tirer	622.96	-0.561070288376233	35912
1456	THROW	jeter	610.4	-0.679585849837271	20780
1457	SEW	coudre	623.818181818182	-0.497989497521287	8415
1458	SAY	dire	578.652173913043	-0.803071042416446	11346
1459	IF	si	673.0	-0.329209750545875	33598
1463	DRUNK	ivre	683.347826086957	-0.277313838924207	20680
1464	LADDER	échelle	607.818181818182	-0.649019174753963	12224
1465	BOX	boîte	606.56	-0.644718335594017	4229
1467	CIRCLE	cercle	642.608695652174	-0.368729888897426	5747
1468	LOOK FOR	chercher	586.083333333333	-0.754453932550754	6205
1469	WEEK	semaine	667.25	-0.352750011800988	33291
1470	FOLD	plier	660.347826086957	-0.376608173912413	27096
1471	WINTER	hiver	632.375	-0.6678301690112181	18701
1472	KEY	clef	587.32	-0.82461324975041	6646
1473	FIST	poing	655.130434782609	-0.58592922254954	27210
1474	SEA	mer	564.5	-0.992726325572508	22940
1475	COMB	peigne	629.791666666667	-0.491129399088995	26022
1476	CHAIR	chaise	590.75	-0.660731976004619	5836
1477	KEEP	garder	592.217391304348	-0.649152302324875	17358
1478	WITHOUT	sans	657.636363636364	-0.378467115984981	32871
1479	DOLPHIN	dauphin	653.347826086957	-0.444152158174445	9268
148	ITCH	démangeaison	715.583333333333	0.0894643303813328	10154
1480	BODY	corps	653.0	-0.48339420078124	8300
1481	HAMMER	marteau	664.25	-0.422274651607965	22479
1482	SHOULDER	épaule	601.541666666667	-0.914911701083878	14191
1483	NINE	neuf	542.08	-0.9075098565264	24218
1484	OIL (ORGANIC SUBSTANCE)	huile	623.04	-0.621694460144588	18829
1486	PLANT (SOMETHING)	planter	608.0	-0.737962536207156	27011
1487	POUR	verser	647.6	-0.415115740403003	37642
1488	FAUCET	robinet	646.958333333333	-0.433424324821416	32276
1489	CLOUD	nuage	582.32	-0.754462914505372	24463
1490	RAT	rat	574.25	-0.89227070162336	29499
1491	MOUSE	souris	637.478260869565	-0.491589800870511	34258
1493	ONE	un	597.04	-0.877379032955621	37088
1494	DIE	mourir	609.72	-0.623086726086913	23755
1495	HAPPY	joyeux	560.375	-0.840031908322469	20914
1498	TWO	deux	627.854166666667	-0.527775094462443	11017
1499	JUICE	jus	653.666666666667	-0.447417589643509	20988
1500	FOUR	quatre	687.96	-0.312112944648158	28891
1502	GOAT	chèvre	660.2	-0.470019839727479	6258
1503	SALIVA	salive	628.0	-0.428263151489807	32790
1504	FLY (INSECT)	mouche	630.652173913043	-0.692080931681261	23705
1506	MEASURE	mesure	594.04347826087	-0.744319681654953	23017
1507	FRUIT	fruit	603.166666666667	-0.781210620366936	17053
1508	KING	roi	606.652173913043	-0.746750045075999	32312
1509	MOSQUITO	moustique	621.458333333333	-0.423859651423624	23788
151	RAZOR	rasoir	620.916666666667	-0.492519175162776	29455
1510	CHIN	menton	674.833333333333	-0.345411577903679	22909
1511	ROOSTER	coq	637.291666666667	-0.594439687062508	8231
1514	HEN	poule	611.0	-0.639874672627136	27558
1515	TEN	dix	583.36	-0.80879540013386	11701
1517	WASP	guêpe	570.08	-0.859853868744772	18211
1518	STUPID	idiot	609.227272727273	-0.584895675275257	18961
1519	RUN	courir	657.458333333333	-0.615708961768433	8511
152	HOOF	sabot	660.653846153846	-0.384072249458264	32639
1520	CRUSH	écraser	621.291666666667	-0.685374216929973	12414
1521	SEEM	sembler	601.739130434783	-0.663485409511326	33306
1522	SOCK	chaussette	664.125	-0.170690063897962	6148
1523	FORGET	oublier	669.36	-0.466676404401663	25141
1524	WINE	vin	589.954545454545	-0.772486862198797	37849
1526	MEAL	repas	561.916666666667	-0.944667584141179	31112
1528	FORGIVE	pardonner	626.818181818182	-0.671145778186346	25528
1529	LAST (FINAL)	dernier	631.541666666667	-0.492769269810652	10566
1530	BOWL	boule	646.04	-0.519662157807385	4472
1534	FEVER	fièvre	651.04	-0.436050408137999	16040
1535	SWORD	épée	586.0	-0.509571278644046	14198
1536	UNDERSTAND	comprendre	670.833333333333	-0.45893051077953	7276
1537	SPRINGTIME	printemps	633.863636363636	-0.478766290013514	28179
1538	SCORPION	scorpion	628.695652173913	-0.493085292564981	33135
1539	BASKET	corbeille	625.347826086957	-0.458992343759804	8253
1540	EYELASH	cil	679.391304347826	-0.245835395581029	6470
1541	CULTIVATE	cultiver	654.304347826087	-0.417970360025031	9137
1542	ACCOMPANY	accompagner	667.090909090909	-0.384352210288099	331
1543	SNAIL	escargot	629.0	-0.335526069799576	14445
1544	SOMETIMES	quelquefois	753.35	-0.04551493858871	28901
1545	HOST	hôte	593.791666666667	-0.650675008267778	18804
1547	SOUP	soupe	663.8	-0.426914955164232	34207
1548	UGLY	laid	672.0	-0.455087592579107	21113
1550	PREVENT	empêcher	684.416666666667	-0.11152372384312	13108
1554	MAN	homme	615.521739130435	-0.582309276841684	18724
1555	CHAMELEON	caméléon	685.695652173913	-0.0891760214055306	5235
1558	SIMILAR	semblable	653.916666666667	-0.346529707811641	33297
1559	MONEY	argent	610.190476190476	-0.749357576838746	2303
156	RED	rouge	602.84	-0.743276700543032	32445
1560	FACE	visage	630.44	-0.605574146452728	37930
1561	ARMY	armée	590.916666666667	-0.773943472452186	2331
1562	MIND	pensée	569.32	-0.678110915138908	26173
1564	LAZY	paresseux	690.782608695652	-0.32529981145575	25559
1566	GUN	pistolet	624.478260869565	-0.544959986411664	26842
1567	DOOR	porte	747.628440366972	0.0847740538866117	27396
1569	CHEESE	fromage	611.695652173913	-0.675539240591251	17018
157	DYE	teindre	743.272727272727	-0.162545666242363	35481
1571	SELL	vendre	612.28	-0.637155349628995	37491
1573	SWELL	enfler	731.681818181818	0.102976102759201	13491
1574	FLOAT	flotter	614.6	-0.453811992834941	16384
1575	COCKROACH	cafard	633.739130434783	-0.505479443768439	5097
1576	PILE UP	entasser	775.47619047619	0.245534666951589	13806
1577	AND	et	649.25	-0.521128294726324	14634
1580	ONLY	seulement	611.291666666667	-0.536440880172235	33558
1581	ALLIGATOR	alligator	882.304347826087	0.667213167159528	1366
1583	BRAIN	cerveau	664.0	-0.570508398372069	5789
1584	BLISTER	ampoule	589.25	-0.683724319678297	1628
1585	SLEEP	dormir	574.958333333333	-0.776117812033899	11846
1588	TURN	tourner	612.88	-0.524617774319282	36204
1590	WAIT (FOR)	attendre	592.88	-0.731188716608703	2884
1592	CHEST	poitrine	699.56	-0.28580850216534	27253
1593	DEEP	profond	698.826086956522	-0.455935253471116	28352
1594	FLOUR	farine	628.72	-0.617657703224482	15686
1595	SOUTH	sud	633.809523809524	-0.483835365925564	34700
1596	LOCK	serrure	675.260869565217	-0.228068253315637	33502
1597	AIRPLANE	avion	631.227272727273	-0.665945598224915	3258
