CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SINGAPORE_ENGLISH_FREQUENCY	SINGAPORE_ENGLISH_FREQUENCY_ZIPF	SINGAPORE_ENGLISH_CD	SINGAPORE_ENGLISH_CD_PERCENTAGE	LINE_IN_SOURCE
1752	LEAVE	leave	17750	5.75360396902047	3963	0.209760228656116	27802
1753	TOP	top	11280	5.55672874424846	4178	0.22114010480072	51065
1754	BRACELET	bracelet	48	3.19457722505231	27	0.00142910072513629	5826
1756	WIDOW	widow	44	3.15759365879914	33	0.00174667866405547	55357
1757	TIRED	tired	1445	4.6645494379823	811	0.0429259514105753	50815
1763	CLUB	club	1328	4.62790612596652	640	0.0338749801513788	8933
1764	OBSCURE	obscure	17	2.7596536501271	15	0.000793944847297941	33781
1766	FINISH	finish	3477	5.04571072269049	1673	0.0885513153019637	17715
1767	SCRAPE	scrape	48	3.19457722505231	38	0.00201132694648812	43584
1768	FOAM	foam	68	3.34323023576105	45	0.00238183454189382	18153
1770	CARCASS	carcass	4	2.20335114935981	3	0.000158788969459588	7130
1771	TASTELESS	tasteless	29	2.98150239974345	25	0.00132324141216324	49513
1772	ELK	elk	5	2.28253239540744	3	0.000158788969459588	15176
1773	GRAVE	grave	55	3.25256917202999	42	0.00222304557243423	20295
1774	STINGY	stingy	113	3.56128599636026	81	0.00428730217540888	47705
1775	TABLE	table	3694	5.07199558775464	1519	0.0804001482030382	49141
1776	SHAME	shame	93	3.47750899862349	75	0.00396972423648971	44471
1777	RESEMBLE	resemble	8	2.45862365446312	8	0.000423437251892235	41381
1778	APPROACH	approach	1386	4.64645760609708	952	0.050389032975176	2382
1779	DARE	dare	726	4.36591555588283	490	0.0259355316783994	11697
178	RIPE	ripe	15	2.70850112767972	14	0.000741015190811412	42000
1781	THUMB	thumb	156	3.70028079743303	101	0.00534589530513947	50558
1782	GUEST	guest	996	4.50307630333545	634	0.0335574022124596	20596
1783	PAIN	pain	1238	4.59745245139986	684	0.0362038850367861	35186
1784	WANT	want	77374	6.39298180705197	14056	0.743979251574657	54703
1787	LOOM	loom	3	2.10644113635175	2	0.000105859312973059	28725
1788	TELEVISION	television	402	4.1096861911649	137	0.00725136293865453	49779
1789	AGE	age	7370	5.37190755622353	3724	0.197110040755835	928
1791	BUTTERFLY	butterfly	139	3.65050918070203	86	0.00455195045784153	6629
1793	BAT	bat	91	3.46816897236935	60	0.00317577938919176	4146
1796	SLAUGHTER	slaughter	28	2.96677914292275	20	0.00105859312973059	45791
1797	HEDGEHOG	hedgehog	11	2.58356239107142	7	0.000370507595405706	21653
1798	GUNPOWDER	gunpowder	1	1.80541114068777	1	0.0000529296564865294	20683
1799	HYENA	hyena	10	2.54577383018202	4	0.000211718625946118	22877
18	EARLOBE	earlobe	1	1.80541114068777	1	0.0000529296564865294	14637
1801	CHILD (DESCENDANT)	offspring	17	2.7596536501271	16	0.00084687450378447	33975
1802	SCREW	screw	226	3.86040700221692	150	0.00793944847297941	43629
1803	WOOD	wood	627	4.30234078876099	433	0.0229185412586672	55665
1804	BOMB	bomb	241	3.88819651100422	158	0.00836288572487165	5516
1806	BEGIN	begin	534	4.23273492704502	450	0.0238183454189382	4425
1807	AFTERNOON	afternoon	3319	5.02551922872783	2812	0.148838194040121	903
1808	PUS	pus	7	2.40747113201574	6	0.000317577938919176	39240
1809	PIMPLE	pimple	83	3.42866043108567	59	0.00312284973270523	36878
181	ANTEATER	anteater	2	1.98150239974345	2	0.000105859312973059	2110
1810	DANGER	danger	211	3.83071700595254	160	0.0084687450378447	11659
1812	TRY	try	15743	5.70149622611106	5372	0.284338114645636	51836
1813	TASTY	tasty	187	3.77853899428747	133	0.00703964431270841	49521
1814	ACCUSE	accuse	25	2.91935449299461	19	0.00100566347324406	351
1815	ACHE	ache	66	3.33045594772462	53	0.00280527179378606	376
1816	BESIDE	beside	3789	5.08302035499186	1218	0.0644683216005928	4703
1817	WEST	west	723	4.36411971122094	482	0.0255120944265072	55111
1819	LOOK	look	21741	5.84168063643059	7782	0.411898586778172	28713
182	SPOKE	spoke	487	4.1928009670265	393	0.0208013549992061	46995
1820	BEAR	bear	1282	4.61260780139872	534	0.0282644365638067	4282
1821	BRUSH	brush	234	3.87544900729553	165	0.00873339332027735	6228
1823	BORROW	borrow	446	4.15468866815573	303	0.0160376859154184	5676
1824	DEXTEROUS	skilful	5	2.28253239540744	3	0.000158788969459588	45666
1825	COPPER	copper	17	2.7596536501271	13	0.000688085534324882	10430
1826	ANGRY	angry	3063	4.99066990598436	1243	0.065791563012756	1964
1828	ASK (REQUEST)	request	2182	4.84343488073293	1484	0.0785476102260096	41322
1829	JUMP	jump	1253	4.60267868151849	694	0.0367331816016514	25903
183	BAKE	bake	656	4.32194651458357	326	0.0172550680146086	3765
1830	CRANE	crane	22	2.86610898104139	14	0.000741015190811412	10852
1831	MEET	meet	5655	5.25689054581264	2840	0.150320224421744	30326
1833	DINNER (SUPPER)	dinner	3075	4.99236747615319	1651	0.08738686285926	13176
1834	SHE	she	62502	6.30028200800271	6093	0.322500396972424	44649
1835	MARROW	marrow	6	2.34947918503805	4	0.000211718625946118	29763
1836	VAGINA	vagina	9	2.50438114502379	4	0.000211718625946118	53669
1838	NAVEL	navel	7	2.40747113201574	6	0.000317577938919176	32677
1839	CRY	cry	1565	4.69917290274572	672	0.0355687291589478	11209
184	MAST	mast	5	2.28253239540744	2	0.000105859312973059	29881
1840	BUILD	build	1786	4.75650569752944	1099	0.0581696924786958	6354
1841	SUSPECT	suspect	135	3.63792005339401	112	0.00592812152649129	48782
1842	OBSTINATE	obstinate	1	1.80541114068777	1	0.0000529296564865294	33808
1843	THOUSAND	thousand	19093	5.78527806325268	6050	0.320224421743503	50470
1844	BOAT	boat	707	4.35441440271356	316	0.0167257714497433	5402
1845	BALL	ball	2417	4.88783744154855	714	0.037791774731382	3815
1846	RULE	rule	516	4.21787168811773	398	0.0210660032816387	42535
1847	SICK	sick	1632	4.71736732976046	1013	0.0536177420208543	45190
1848	QUARREL	quarrel	184	3.77155287342681	102	0.005398824961626	39421
1849	ROW	row	317	4.00680826500822	190	0.0100566347324406	42414
185	FIREPLACE	fireplace	15	2.70850112767972	9	0.000476366908378765	17758
1850	COTTON	cotton	129	3.61832449733063	72	0.00381093526703012	10628
1851	POCKET	pocket	536	4.23435543072335	410	0.021701159159477	37320
1852	OFTEN	often	2723	4.93958824826454	1817	0.0961731858360239	33982
1853	DOVE	dove	21	2.846803825846	13	0.000688085534324882	14079
1854	SPARROW	sparrow	8	2.45862365446312	6	0.000317577938919176	46699
1855	BIRCH	birch	3	2.10644113635175	2	0.000105859312973059	5016
1856	SOFT	soft	1242	4.59885227366544	759	0.0401736092732758	46286
1857	CROCODILE	crocodile	76	3.39087187019627	43	0.00227597522892076	11098
1858	FISHERMAN	fisherman	97	3.49560722071629	50	0.00264648282432647	17803
1859	THIRD	third	4405	5.14842563783854	2601	0.137670036521463	50398
186	SHIN	shin	48	3.19457722505231	31	0.00164081935108241	44803
1860	BEAD	bead	7	2.40747113201574	6	0.000317577938919176	4262
1861	ACTIVE	active	571	4.26177717381682	420	0.0222304557243423	469
1862	DONKEY	donkey	53	3.23677490484676	42	0.00222304557243423	13949
1863	AMAZING	amazing	1318	4.62462594057016	692	0.0366273222886783	1622
1864	HUNGER	hunger	111	3.55359916769397	77	0.00407558354946276	22737
1866	STUTTER	stutter	4	2.20335114935981	3	0.000158788969459588	48088
1867	COIN	coin	248	3.90058049211953	147	0.00778065950351982	9144
1868	VISIBLE	visible	93	3.47750899862349	73	0.00386386492351665	54307
1869	BUY	buy	20086	5.80729622459265	5179	0.274122690943736	6646
187	LOIN	loins	1	1.80541114068777	1	0.0000529296564865294	28647
1870	ANCHOR	anchor	78	3.40200823631423	46	0.00243476419838035	1848
1871	CAMEL	camel	56	3.26025600069628	28	0.00148203038162282	6864
1874	SAUSAGE	sausage	112	3.55745958850721	58	0.0030699200762187	43242
1875	REGRET	sorry	18555	5.77286550887051	8081	0.427724554067644	46539
1876	REINDEER	reindeer	9	2.50438114502379	3	0.000158788969459588	40823
1877	EAST	east	1366	4.64014965959161	783	0.0414439210289525	14683
1879	DANCE	dance	1257	4.60406178613304	466	0.0246652199227227	11641
1880	PASSIONATE	passionate	240	3.88639818759866	176	0.00931561954162917	35691
1881	ENOUGH	enough	8835	5.45063685222319	4533	0.239930132853438	15673
1882	BEFORE	before	23305	5.87184888714177	9534	0.504631344942571	4409
1884	HARD	hard	8942	5.45586437577609	3537	0.187212194992854	21199
1886	ARMPIT	armpit	38	3.09544575205029	24	0.00127031175567671	2609
1887	CHEAP	cheap	2353	4.87618760353121	1190	0.06298629121897	7991
1888	PAIR	pair	807	4.41179250579838	486	0.0257238130524533	35207
1889	ARSON	arson	1	1.80541114068777	1	0.0000529296564865294	2668
1890	BELIEVE	believe	6956	5.34680314838144	3139	0.166146191711216	4500
1891	PUMA	puma	33	3.03586006206605	19	0.00100566347324406	39106
1892	TOUCH	touch	2414	4.88729828011132	1585	0.0838935055311491	51170
1893	QUAIL	quail	16	2.73483006640207	10	0.000529296564865294	39378
1894	ASHAMED	ashamed	38	3.09544575205029	33	0.00174667866405547	2767
1895	CLOTHES	clothes	1879	4.77853899428747	933	0.0493833695019319	8911
1896	FINGERNAIL OR TOENAIL	nails	128	3.61497085532304	74	0.00391679458000318	32450
1897	HELP	help	29937	5.98060392907438	11659	0.617106864976446	21733
1898	SPECTACLES	glasses	342	4.03967526506656	217	0.0114857354575769	19763
1899	MAD	mad	656	4.32194651458357	281	0.0148732334727148	29141
190	MOW	reap	79	3.40747113201574	55	0.00291113110675912	40142
1901	SHOVEL	shovel	203	3.81401131244969	99	0.00524003599216641	45024
1902	BETRAY	betray	80	3.41286616390244	59	0.00312284973270523	4724
1903	SWELLING	swelling	10	2.54577383018202	10	0.000529296564865294	48923
1904	DROWN	drown	69	3.34947918503805	59	0.00312284973270523	14338
1905	EAGLE	eagle	104	3.52557044409373	52	0.00275234213729953	14613
1906	SOUR	sour	373	4.07725274722427	239	0.0126501879002805	46590
1907	MOLE	mole	51	3.22038448865859	29	0.00153496003810935	31509
1908	ATTENTIVE	attentive	166	3.72709761617138	131	0.00693378499973535	3134
1909	SHAKE	shake	228	3.86421662736368	156	0.00825702641189859	44437
191	NUT	nut	105	3.52968701028856	74	0.00391679458000318	33667
1910	STINGRAY	stingray	98	3.50001633962134	54	0.00285820145027259	47701
1913	PRESS	press	1120	4.55398675761877	802	0.0424495845021966	38257
1914	DEBT	debt	1118	4.55321123155214	473	0.0250357275181284	11948
1915	FIR	fir	3	2.10644113635175	3	0.000158788969459588	17738
1916	GILL	gill	3	2.10644113635175	3	0.000158788969459588	19642
1917	TIE	tie	534	4.23273492704502	385	0.0203779177473138	50646
1918	MANE	mane	2	1.98150239974345	2	0.000105859312973059	29487
1919	TORCH	torch	23	2.8845923867354	17	0.000899804160271	51095
192	CORNER	corner	1195	4.58211232467618	702	0.0371566188535436	10491
1921	PLOUGH	ploughing	1	1.80541114068777	1	0.0000529296564865294	37232
1923	ROUGH	rough	525	4.22536688917753	431	0.0228126819456942	42377
1924	VEIN	vein	13	2.65050918070203	9	0.000476366908378765	53904
1925	ARTERY	artery	4	2.20335114935981	4	0.000211718625946118	2679
1926	OINTMENT	ointment	6	2.34947918503805	6	0.000317577938919176	34020
1927	BAMBOO	bamboo	63	3.31056111900768	32	0.00169374900756894	3862
1928	CEASE	cease	38	3.09544575205029	21	0.00111152278621712	7553
1929	STUDY	study	5240	5.22379530472639	2020	0.106917906102789	48052
193	SHALLOW	shallow	84	3.43380007073808	58	0.0030699200762187	44462
1930	RAVINE	ravine	1	1.80541114068777	1	0.0000529296564865294	40006
1931	BEESWAX	wax	33	3.03586006206605	22	0.00116445244270365	54900
1932	GUESS	guess	15766	5.7021302126464	3595	0.190282115069073	20592
1933	LOOSEN	loosen	29	2.98150239974345	23	0.00121738209919018	28741
1934	BEGGAR	beggar	32	3.02289508490168	26	0.00137617106864976	4420
1936	DEER	deer	59	3.28253239540744	36	0.00190546763351506	12132
1937	THERE	there	166628	6.72613173299455	18281	0.967607050230244	50272
1938	FORTRESS	castle	223	3.85462916335795	127	0.00672206637378923	7362
1939	SWEAR	swear	235	3.8772931479939	144	0.00762187053406023	48881
194	FAMILY	family	19334	5.79072532143288	7223	0.382310908802202	17026
1940	GUARD	guard	215	3.83883489617472	163	0.00862753400730429	20570
1941	SOLDIER	soldier	48	3.19457722505231	37	0.00195839729000159	46338
1942	NEAR	near	4464	5.15420260824836	2372	0.125549145186048	32740
1943	CROWN (OF HEAD)	crown	56	3.26025600069628	38	0.00201132694648812	11146
1944	GOD	god	8493	5.43349340167845	1815	0.0960673265230509	19907
1945	IDOL	idol	90	3.46342253734489	65	0.00344042767162441	23080
1947	BASTARD	bastard	42	3.13784960060338	18	0.000952733816757529	4140
1948	SAW	saw	6188	5.29600162771661	2810	0.148732334727148	43280
1949	BEDBUG	bedbug	4	2.20335114935981	2	0.000105859312973059	4355
195	MAT	mat	134	3.6347149135188	96	0.00508124702270682	29905
1951	PASS	pass	4887	5.19351234225829	2660	0.140792886254168	35670
1952	TORTURE	torture	237	3.8809581020803	134	0.00709257396919494	51131
1953	ABUSE	abuse	378	4.08302035499186	221	0.011697454083523	194
1954	GENTLE	gentle	113	3.56128599636026	91	0.00481659874027418	19452
1955	GRIEVE	mourn	2	1.98150239974345	2	0.000105859312973059	31871
1956	SUNFLOWER	sunflower	23	2.8845923867354	14	0.000741015190811412	48504
1959	RAW	raw	500	4.20421887089104	256	0.0135499920605515	40012
196	DONATE	donate	389	4.09544575205029	231	0.0122267506483883	13927
1961	NECKLACE	necklace	225	3.85848958417119	118	0.00624569946541047	32769
1962	ROAST (SOMETHING)	roast	116	3.57256700676995	60	0.00317577938919176	42107
1963	IMMEDIATELY	immediately	1533	4.69020650463675	1240	0.0656327740432965	23319
1964	ALONE	alone	2914	4.96901970411882	1630	0.0862753400730429	1488
1965	LOINCLOTH	loincloth	1	1.80541114068777	1	0.0000529296564865294	28646
1966	BUNCH	bunch	377	4.08187294486102	290	0.0153496003810935	6440
1967	CALENDAR	calendar	252	3.90750166619961	188	0.00995077541946753	6799
197	OTHER	other	39888	6.10523429389503	12628	0.668395702111893	34564
1970	CANOE	canoe	27	2.95153917636601	19	0.00100566347324406	6986
1971	FAN (OBJECT)	fan	990	4.50045479950907	586	0.0310167787011062	17035
1972	YOUNG GOAT (KID)	kid	4697	5.17629415746538	1990	0.105330016408194	26660
1973	DEMON	demon	54	3.24474383451804	29	0.00153496003810935	12408
1974	CENTIPEDE	centipede	15	2.70850112767972	9	0.000476366908378765	7655
1975	CHECK	check	23414	5.87387530714189	8783	0.464881172921188	8009
1976	MERRY	funny	3726	5.07574053777763	1276	0.0675382416768115	18945
1977	DEW	dew	45	3.16713897670537	35	0.00185253797702853	12876
1978	RECOVER	recover	463	4.17089912557867	365	0.0193193246175832	40415
1982	WHIRLPOOL	whirlpool	1	1.80541114068777	1	0.0000529296564865294	55252
1983	SNORE	snore	11	2.58356239107142	9	0.000476366908378765	46158
1986	DISEASE	disease	326	4.01892889768408	231	0.0122267506483883	13403
1987	CHOPSTICKS	chopsticks	27	2.95153917636601	19	0.00100566347324406	8391
1989	CALF	calf	14	2.68047240407947	13	0.000688085534324882	6803
199	FAMINE	famine	35	3.06068364579108	15	0.000793944847297941	17028
1990	BECOME	become	4882	5.19306786930792	2255	0.119356375377124	4345
1991	INTESTINES	intestines	18	2.78313474597662	14	0.000741015190811412	24543
1992	MORE	more	72984	6.36761475738247	15301	0.809876673900386	31717
1993	SELF	self	2869	4.96226304175778	1647	0.0871751442333139	43991
1994	COLLARBONE	collarbone	7	2.40747113201574	4	0.000211718625946118	9212
1995	DEFECT	defect	28	2.96677914292275	22	0.00116445244270365	12152
1996	GET TIRED	tire	93	3.47750899862349	59	0.00312284973270523	50814
1997	PRESERVE	preserve	363	4.06548252867285	196	0.0103742126713598	38243
1998	COMMAND	command	101	3.51298131678571	71	0.00375800561054359	9392
1999	OVERCOME	overcome	617	4.29536962011261	386	0.0204308474038003	34778
2	DUST	dust	158	3.70577826934424	115	0.00608691049595088	14524
200	SAME	same	28408	5.9578370918011	9104	0.481871592653364	42949
2001	PAINTING	draw	1166	4.57145200106916	614	0.0324988090827291	14213
2002	DITCH	ditch	18	2.78313474597662	16	0.00084687450378447	13691
2003	FLOW	flow	850	4.43431070510838	594	0.0314402159529985	18080
2005	MASK	mask	1150	4.56545646865358	544	0.028793733128672	29850
2006	FILL	fill	1439	4.66274363711904	1108	0.0586460593870746	17628
2007	BOLT (OF LIGHTNING)	bolt	9	2.50438114502379	7	0.000370507595405706	5510
2008	RESCUE	rescue	120	3.58716651534024	69	0.00365214629757053	41361
2009	DOG	dog	4006	5.10720048745649	904	0.0478484094638226	13844
201	FARM	farm	598	4.2818079674131	265	0.0140263589689303	17118
2010	INVESTIGATE	investigate	444	4.15274115600472	300	0.0158788969459588	24655
2011	COFFIN	coffin	32	3.02289508490168	23	0.00121738209919018	9116
2012	COLLAR	collar	79	3.40747113201574	54	0.00285820145027259	9210
2013	BAIT	bait	26	2.93574490918278	19	0.00100566347324406	3757
2014	GO DOWN (DESCEND)	descend	2	1.98150239974345	2	0.000105859312973059	12630
2016	JEALOUSY	jealousy	39	3.10644113635175	26	0.00137617106864976	25380
2017	MIX	mix	1260	4.60509623159687	828	0.0438257555708463	31294
2018	GREEDY	greedy	115	3.56883913425071	80	0.00423437251892235	20338
2019	HAMMOCK	hammock	7	2.40747113201574	6	0.000317577938919176	20994
202	STRENGTH	strength	817	4.41713444869512	379	0.0200603398083946	47916
2020	PLAINTIFF	plaintiff	2	1.98150239974345	1	0.0000529296564865294	37059
2021	GRASP	grasp	63	3.31056111900768	50	0.00264648282432647	20265
2022	ADMIT	admit	293	3.97272847543595	237	0.0125443285873075	667
2023	CROWD	crowd	524	4.22454044842975	361	0.0191076059916371	11139
2024	PLOT	plot	212	3.83276074846253	127	0.00672206637378923	37227
2025	PEA	pea	100	3.50870251880643	52	0.00275234213729953	35938
2027	SOYA	soybean	4	2.20335114935981	4	0.000211718625946118	46636
203	MARRY	marry	330	4.02420913879951	231	0.0122267506483883	29765
2030	DRAG	drag	305	3.99010257150537	236	0.0124913989308209	14171
2033	DELIVER	deliver	1485	4.67639995444835	949	0.0502302440057164	12328
2034	FROST	frost	13	2.65050918070203	9	0.000476366908378765	18768
2035	POND	pond	164	3.7218650892377	92	0.0048695283967607	37496
2038	DRAGON	dragon	260	3.92102165236207	120	0.00635155877838353	14176
2039	MAGPIE	magpie	1	1.80541114068777	1	0.0000529296564865294	29224
204	AGAIN	again	16076	5.71058615678707	7229	0.382628486741121	914
2040	BUCKWHEAT	buckwheat	4	2.20335114935981	2	0.000105859312973059	6300
2041	HEMP	hemp	3	2.10644113635175	2	0.000105859312973059	21762
2042	WALNUT	walnut	8	2.45862365446312	8	0.000423437251892235	54670
2043	PEACH	peach	573	4.26329303742177	279	0.0147673741597417	35948
2045	COLUMN	pillar	54	3.24474383451804	40	0.00211718625946118	36855
2046	APRON	apron	123	3.59780283018603	89	0.00471073942730112	2415
2048	QUILT	quilt	2	1.98150239974345	2	0.000105859312973059	39526
2049	CONGEE	congee	9	2.50438114502379	6	0.000317577938919176	9923
205	TROUGH	trough	5	2.28253239540744	5	0.000264648282432647	51770
2051	DUSTPAN	dustpan	2	1.98150239974345	2	0.000105859312973059	14535
2052	BUCKET	bucket	793	4.40420164745089	327	0.0173079976710951	6291
2056	WOK	wok	35	3.06068364579108	20	0.00105859312973059	55623
2057	DUNG (ANIMAL FAECES)	manure	1	1.80541114068777	1	0.0000529296564865294	29606
2058	STOOL	stool	50	3.21195132112173	27	0.00142910072513629	47775
206	FIREFLY	firefly	4	2.20335114935981	2	0.000105859312973059	17753
2060	STORY	story	5052	5.20793044326202	1415	0.0748954639284391	47809
2062	INTEREST	interest	6750	5.33374925301261	2707	0.143280580109035	24414
2064	SCATTER (SEEDS)	scatter	8	2.45862365446312	7	0.000370507595405706	43400
2067	STEAM (VERB)	braise	2	1.98150239974345	2	0.000105859312973059	5867
2069	SOAK (VERB)	soak	62	3.30372169447737	51	0.002699412480813	46202
207	SPARSE	sparse	4	2.20335114935981	4	0.000211718625946118	46700
2071	LAY (VERB)	lay	288	3.96527898778034	212	0.0112210871751442	27689
2072	USE (VERB)	use	24404	5.89185995701633	8395	0.444344466204414	53502
2073	ROB (VERB)	rob	91	3.46816897236935	63	0.00333456835865135	42111
2075	BROOD (VERB)	brood	2	1.98150239974345	2	0.000105859312973059	6162
2076	SPROUT (VERB)	sprout	12	2.61832449733063	12	0.000635155877838353	47111
2077	DILIGENT	diligent	189	3.78313474597662	37	0.00195839729000159	13121
208	NASAL MUCUS (SNOT)	mucus	2	1.98150239974345	2	0.000105859312973059	31996
209	RARE	rare	563	4.25566024900713	403	0.0213306515640713	39919
2090	MY	my	205255	6.81667700620531	14480	0.766421425924946	32304
2093	AFTERWARDS	afterwards	625	4.30095547823422	370	0.0195839729000159	911
2099	CHILD	child	19716	5.79922198146268	4060	0.214894405335309	8210
21	TASTE (SOMETHING)	taste	2141	4.83520061151963	992	0.0525062192346372	49506
210	LIFE	life	25187	5.90557482965382	4940	0.261472503043455	28167
2101	BE DEAD OR DIE	died	891	4.45474599939991	527	0.027893928968401	13002
2102	BURN	burn	481	4.18742818326264	321	0.0169904197321759	6524
2112	OLD (AGED)	elder	371	4.07492408490569	235	0.0124384692743344	15041
2113	OLD (USED)	used	8192	5.41782409988319	3876	0.205155348541788	53504
212	FIELD	field	950	4.48256166196121	570	0.0301699041973218	17562
2124	SMELL	smell	878	4.44837002009756	449	0.0237654157624517	45997
213	FIN	fin	143	3.66274363711904	89	0.00471073942730112	17653
2130	HEADGEAR	headgear	4	2.20335114935981	3	0.000158788969459588	21507
2134	RAISE (BRING UP)	raise	644	4.31394085965906	503	0.0266236172127243	39744
2137	MAGICIAN	magician	51	3.22038448865859	34	0.001799608320542	29201
214	STRETCH	stretch	334	4.02942595206064	232	0.0122796803048748	47938
2148	PICK	pick	3874	5.09265285186612	2159	0.114275128354417	36751
215	LIE DOWN	lies	226	3.86040700221692	166	0.00878632297676388	28163
2150	MATTER	matter	4015	5.10817484916076	2506	0.132641719155243	29994
2151	COARSE	coarse	5	2.28253239540744	3	0.000158788969459588	9009
2154	PLOUGH (INSTRUMENT)	plow	2	1.98150239974345	1	0.0000529296564865294	37234
2155	CUT (WITH SCISSORS)	scissor	17	2.7596536501271	12	0.000635155877838353	43505
2159	GROUND	ground	896	4.45717358806788	585	0.0309638490446197	20465
216	MOVIE	movie	4882	5.19306786930792	1391	0.0736251521727624	31899
2165	SLOWLY	slowly	1515	4.68508034631983	920	0.048695283967607	45925
218	FINE (PENALTY)	fine	7361	5.37137695813444	3757	0.198856719419891	17690
2181	LIGHT (IN TASTE)	bland	66	3.33045594772462	56	0.00296406076324565	5150
219	TOILET	toilet	1983	4.80192281284195	907	0.0480071984332822	50947
2190	TASTE	flavour	460	4.16808207041344	291	0.0154025300375801	17946
2192	REJOICE	rejoice	2	1.98150239974345	1	0.0000529296564865294	40872
2194	FRONT (PART)	front	4960	5.19995037205998	1901	0.100619276980892	18751
220	INTACT	intact	58	3.27523315666594	50	0.00264648282432647	24327
2200	SNOUT	snout	5	2.28253239540744	5	0.000264648282432647	46170
2204	LEDGE	ledge	39	3.10644113635175	26	0.00137617106864976	27828
2205	PEAK	peak	648	4.31662584182416	457	0.0241888530143439	35955
221	FIRE	fire	1208	4.58680744588456	687	0.0363626740062457	17741
2214	AFFAIR	affair	72	3.36770400514425	53	0.00280527179378606	834
2216	BECOME NUMB	numb	73	3.37361286475477	43	0.00227597522892076	33625
2218	EXPERIENCED	experienced	1144	4.5631866316997	902	0.0477425501508495	16602
2219	LEAN (MEAT)	lean	120	3.58716651534024	77	0.00407558354946276	27769
222	LAVISH	lavish	26	2.93574490918278	22	0.00116445244270365	27661
2222	CONJURE	conjure	9	2.50438114502379	7	0.000370507595405706	9957
2223	BE ANGRY	annoyed	378	4.08302035499186	246	0.0130206954956862	2055
2224	BEND (SOMETHING)	bend	109	3.54577383018202	69	0.00365214629757053	4557
2227	SPAWN (VERB)	spawn	7	2.40747113201574	4	0.000211718625946118	46720
2230	UNTAMED OR WILD	wild	364	4.06667400948027	214	0.0113269464881173	55392
2232	KEEN OR SUBTLE	subtle	68	3.34323023576105	51	0.002699412480813	48258
2233	LOVELY	lovely	163	3.71922499307149	110	0.00582226221351823	28832
2239	DENSE	dense	34	3.04844918937407	28	0.00148203038162282	12472
224	MORTAR	mortar	25	2.91935449299461	23	0.00121738209919018	31756
2242	BEETLE	beetle	31	3.0095311233437	18	0.000952733816757529	4401
2243	REPAIR	repair	360	4.06188834692945	225	0.0119091727094691	41158
2244	METAL	metal	275	3.94529022708901	174	0.00920976022865612	30647
2245	BELCH	belch	1	1.80541114068777	1	0.0000529296564865294	4489
2246	BELL	bell	262	3.92433689351355	190	0.0100566347324406	4512
2247	CATERPILLAR	caterpillar	18	2.78313474597662	10	0.000529296564865294	7429
2248	KNOW (SOMEBODY)	recognise	309	3.99574283885806	239	0.0126501879002805	40334
225	PESTLE	pestle	2	1.98150239974345	2	0.000105859312973059	36483
2252	PATH	path	645	4.31461366301888	447	0.0236595564494786	35759
2253	DRIP (EMIT LIQUID)	leak	56	3.26025600069628	47	0.00248769385486688	27762
2259	FLESH	flesh	52	3.22865701462458	45	0.00238183454189382	17969
227	FISH	fish	3257	5.01733222499628	1129	0.0597575821732917	17789
2270	SAGO	sago	55	3.25256917202999	31	0.00164081935108241	42784
2271	THINK	think	155264	6.69545471266496	13653	0.722648600010586	50377
2273	LEECH	leech	21	2.846803825846	18	0.000952733816757529	27832
2276	IDENTICAL	identical	21	2.846803825846	18	0.000952733816757529	23050
2277	WHOLE	whole	13139	5.62297651024755	5709	0.302175408881596	55303
2278	PERHAPS	perhaps	3252	5.01666520830565	1524	0.0806647964854708	36286
228	CARVE	carve	20	2.82660043975771	17	0.000899804160271	7300
2283	SEMEN	semen	11	2.58356239107142	3	0.000158788969459588	44035
2284	CLEARING	clearing	201	3.80973251447042	163	0.00862753400730429	8791
2285	ECLIPSE	eclipse	7	2.40747113201574	3	0.000158788969459588	14755
2287	HORIZON	horizon	125	3.60475169014135	84	0.00444609114486847	22378
2288	METEOROID (SHOOTING OR SHINING STAR)	meteor	23	2.8845923867354	11	0.000582226221351823	30664
229	MOVE AWAY	migrate	136	3.6411017121802	94	0.00497538770973376	30830
2290	PUDDLE	puddle	81	3.41819499740751	50	0.00264648282432647	39050
2291	VOLCANO	volcano	61	3.29677283452205	33	0.00174667866405547	54430
2294	WRINKLE	wrinkle	16	2.73483006640207	11	0.000582226221351823	55857
2295	SUNSET	sunset	127	3.61159111467166	95	0.00502831736622029	48524
2296	SUNRISE	sunrise	86	3.44390039764241	64	0.00338749801513788	48518
2297	DUSK	dusk	29	2.98150239974345	18	0.000952733816757529	14523
2298	VIRGIN	virgin	61	3.29677283452205	32	0.00169374900756894	54280
2299	STRAW	straw	232	3.87173706604981	136	0.007198433282168	47887
23	RYE	rye	1	1.80541114068777	1	0.0000529296564865294	42629
230	SWEEP	sweep	121	3.59074097569854	91	0.00481659874027418	48899
2301	ME	me	131130	6.62208651815888	15795	0.836023924204732	30174
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	circular	91	3.46816897236935	67	0.00354628698459747	8582
2303	SPHERICAL (ROUND IN THREE DIMENSIONS)	spherical	2	1.98150239974345	2	0.000105859312973059	46871
2308	THIN	thin	387	4.093212870618	267	0.0141322182819033	50368
231	SHAVE	shave	76	3.39087187019627	45	0.00238183454189382	44617
