CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_RT_MEAN	ENGLISH_RT_ZSCORE	ENGLISH_ACCURACY_PERCENTAGE	LINE_IN_SOURCE
100	FAITHFUL	faithful	585.842105263158	-0.380539533553415	0.95	35344
1001	BLACKSMITH	smith	587.763157894737	-0.193557389613361	0.95	49771
1002	STATUE	statute	660.777777777778	0.0591887626324866	0.736842105263158	50977
1003	PERMIT	permit	612.578947368421	-0.250054209664572	1.0	44408
1004	MUSCLE	muscle	587.315789473684	-0.437918934870434	1.0	42772
1005	TWINS	twin	527.435897435897	-0.602879461477172	1.0	53874
1006	BRICK	brick	528.947368421053	-0.696641043860654	1.0	29780
1007	COW	cow	512.205128205128	-0.758369373104875	0.975	32461
1008	BULL	bull	533.026315789474	-0.68820491461157	1.0	30071
101	BOAST	brag	600.51282051282	-0.244116040064141	0.975	29605
1011	BRIDGE	bridge	564.027777777778	-0.377090880284257	0.973684210526316	29794
1012	LATCH	latch	605.085714285714	-0.273098784020712	0.947368421052632	40595
1013	FRESHWATER EEL	eel	636.764705882353	-0.0665117485141181	0.894736842105263	34758
1014	OR	or	539.945945945946	-0.607991253038978	0.973684210526316	43588
1016	DRIZZLE	drizzle	567.894736842105	-0.418908539846887	0.95	34383
1019	RIGHT	right	515.868421052632	-0.695716525193289	1.0	47140
102	COMMON COLD (DISEASE)	common	522.243243243243	-0.581859775269791	0.95	31911
1020	HANDKERCHIEF	kerchief	818.23076923077	1.46428026015501	0.368421052631579	40151
1021	TOWEL	towel	558.5	-0.579548972101438	1.0	53239
1024	CHARACTER	graph	541.230769230769	-0.640766635796463	0.975	37714
1025	WHISTLE	whistling	675.351351351351	0.143704933321347	0.973684210526316	55137
1027	BUG	bug	532.947368421053	-0.731009670467715	1.0	30033
1028	YAWN	gape	664.076923076923	0.129357154514296	0.68421052631579	37026
1029	JEWEL	jewels	608.71052631579	-0.273252202265953	1.0	39883
1033	GRIND	grind	564.558823529412	-0.314053654585109	0.9	37863
1035	GOOD	good	493.25	-0.903185339784095	1.0	37560
1036	OWNER	owner	531.375	-0.577380717000327	1.0	43793
1038	TEACHER	teacher	559.736842105263	-0.65897246643885	1.0	52343
1039	SHOW	show	495.125	-0.8291405723793	1.0	48973
1040	HAIR	hair	510.794871794872	-0.723025006450032	0.975	38204
1041	INCREASE	increase	525.0	-0.674195127314006	0.973684210526316	39524
1043	BRAID	braid	680.607142857143	0.0255560137144441	0.763157894736842	29613
1044	PILLOW	cushion	576.925	-0.31082776713786	1.0	33024
1045	POET	poet	565.575	-0.446371288564581	1.0	45058
1046	SHUT	shut	528.944444444444	-0.682094831956354	0.947368421052632	49080
1047	PURSUE	chase	555.282051282051	-0.526648391495459	0.975	30950
1048	LINE	line	567.447368421053	-0.396779035521771	0.95	41026
1049	MOLAR TOOTH	molar	624.742857142857	0.0158791838306169	0.875	42426
105	MATTRESS	mattress	594.394736842105	-0.2838392180584	1.0	41871
1052	LIGHT (WEIGHT)	lightweight	655.416666666667	0.17407360802156	0.947368421052632	40970
1053	HUNTER	hunter	543.75	-0.474895710714562	1.0	39310
1054	SMALLPOX	smallpox	659.282051282051	0.105274135477446	0.975	49726
106	SATIATED	sated	733.111111111111	1.50724675954127	0.263157894736842	47835
1062	LAW	law	525.875	-0.773283926789526	1.0	40652
1063	NEPHEW	nephew	600.15	-0.302684921828553	1.0	43008
1064	SHIELD	shield	534.815789473684	-0.644916474392024	1.0	48800
1065	SPIDER WEB	cobweb	624.194444444444	-0.105420625966315	1.0	31709
1066	CRIME	crime	509.342105263158	-0.824226288897984	1.0	32692
1068	COURT	court	528.578947368421	-0.651635192448228	1.0	32429
1069	GLUE	glue	538.297297297297	-0.755702048474536	0.973684210526316	37451
107	OMEN	omen	604.894736842105	-0.206657425090046	1.0	43527
1070	BUS	bus	502.864864864865	-0.786502381693924	0.95	30225
1071	HOOK	hook	588.969696969697	-0.386192077242373	0.947368421052632	39060
1075	TRAP (PITFALL)	trap	541.083333333333	-0.515767190540138	0.947368421052632	53387
1076	EMERGE (APPEAR)	emerge	560.918918918919	-0.444709577865096	0.973684210526316	34864
1077	WHEAT	wheat	571.216216216216	-0.437222591420558	0.973684210526316	55029
1078	MAIN	main	554.891891891892	-0.465548269818318	0.973684210526316	41577
1079	FEEL	feel	523.432432432432	-0.670792095925245	0.973684210526316	35539
108	RUDDER	rudder	762.15	0.647137919668503	0.526315789473684	47506
1080	VULGAR	vulgar	628.075	-0.113504917525888	1.0	54545
1082	MERCHANT	merchant	619.394736842105	-0.168650307177936	1.0	42027
1084	CALL	call	521.425	-0.730134176714019	1.0	30399
1085	FOLLOW	follow	544.447368421053	-0.681007327258015	1.0	36235
1086	WORK (ACTIVITY)	work	512.210526315789	-0.766576074148356	1.0	55486
1087	CONCEIVE	conceive	557.078947368421	-0.522450001836351	1.0	31975
1088	SINK (DESCEND)	sink	554.578947368421	-0.392020680184523	0.95	49246
109	FOREIGN	foreign	552.894736842105	-0.42246947448495	0.95	36353
1090	BE BORN	born	565.135135135135	-0.392581488671041	0.95	29468
1091	SALTY	salty	562.925	-0.433919837076463	1.0	47732
1092	HOPE	hope	520.307692307692	-0.601336308463841	1.0	39086
1093	MIDDLE	mid	680.137931034483	0.244940023332769	0.763157894736842	42105
1094	FASTEN	fasten	551.081081081081	-0.531539906587538	1.0	35439
1095	LET GO OR SET FREE	release	516.973684210526	-0.716516240147621	1.0	46757
1096	SONG	song	496.179487179487	-0.836157475661684	0.975	50139
1098	WEIGH	weigh	563.72972972973	-0.407165244400429	0.973684210526316	54926
11	DARKNESS	darkness	574.675	-0.341446648439885	1.0	33211
110	MOTOR	motor	529.388888888889	-0.619086433396235	0.973684210526316	42605
1100	COOK (SOMETHING)	cooking	560.289473684211	-0.484574638746551	1.0	32199
1101	SUFFER	suffer	617.472222222222	-0.163080805010008	0.925	51641
1102	CLIMB	climb	522.526315789474	-0.632642593757266	1.0	31494
1104	NURSE	nurse	533.025	-0.67617742476545	1.0	43347
1105	CAMP	camp	541.157894736842	-0.545822375813726	0.95	30433
1107	GO OUT	exit	498.315789473684	-0.854335578221056	1.0	35180
1109	WOUND	wounds	561.75	-0.482974710098996	1.0	55550
111	DRUMMING	drumming	665.428571428571	-0.0767449816968128	0.973684210526316	34453
1110	SHARK	shark	563.914285714286	-0.469984750786275	0.973684210526316	48690
1111	CAR	car	507.564102564103	-0.778479738697381	0.975	30548
1112	SUCCEED	succeed	589.810810810811	-0.311936145403513	0.973684210526316	51608
1113	WRAP	wrap	586.0	-0.275211918322073	1.0	55565
1114	BULLET	bullet	548.526315789474	-0.615290604663513	1.0	30077
1115	SPEECH	speech	504.736842105263	-0.723677984451766	1.0	50376
1117	LIKE	like	513.51282051282	-0.768856220683404	1.0	40973
1119	DIVIDE	divide	535.25	-0.61737114029695	0.973684210526316	33968
112	TURTLE	turtle	541.657894736842	-0.547940604914892	1.0	53804
1120	HONEST	honest	529.947368421053	-0.7847996876693	1.0	39033
1121	SECRET	secret	523.51282051282	-0.70387264338424	0.975	48374
1122	WAGES	wages	592.5	-0.261195241592544	1.0	54589
1123	PREGNANT	pregnant	537.179487179487	-0.549870787015319	0.975	45411
1124	PIPE	pipe	552.75	-0.500953971303244	0.947368421052632	44702
1125	BALD	bald	592.783783783784	-0.279643445453551	0.973684210526316	28185
1126	CITRUS FRUIT	citron	670.6	0.186758013572521	0.81578947368421	31322
1127	SEND	send	522.675	-0.670607846146448	1.0	48467
1128	ORDER	order	511.0	-0.724896301322694	1.0	43606
1129	PAINFUL	hurting	558.973684210526	-0.387184309473961	1.0	39333
113	SHORE	shore	549.947368421053	-0.459105597114644	1.0	48926
1132	BEAM	beam	614.275	-0.209888122425108	1.0	28491
1133	MATCH	matches	604.108108108108	-0.23747385313293	1.0	41843
1134	DIVORCE	divorce	557.842105263158	-0.531191641311551	1.0	33974
1135	KICK	kick	519.605263157895	-0.723127524245764	1.0	40179
1136	RABBIT	rabbit	540.236842105263	-0.611322781640344	1.0	46202
1137	TENDON	sinew	712.578947368421	0.260577585469085	0.552631578947368	49228
1138	FAIRY	fairy	541.45	-0.565522995967865	1.0	35342
1139	LEOPARD	panther	645.189189189189	0.133964822375304	0.925	43960
114	PORPOISE	porpoise	709.842105263158	0.574818192186865	0.526315789473684	45203
1140	FATIGUE	fatigue	604.375	-0.183477519588777	1.0	35464
1141	PITY	pity	614.815789473684	-0.239876059963015	1.0	44770
1142	URINE	urine	572.631578947368	-0.43557501349467	1.0	54158
1143	OVEN	oven	500.725	-0.83807202490815	1.0	43774
1144	WITNESS	witness	567.410256410256	-0.357524031377898	0.975	55387
1145	SWAMP	swamp	587.051282051282	-0.343874559564713	0.975	51858
1146	AUBERGINE	eggplant	685.823529411765	0.333685101193204	0.894736842105263	34782
1147	PURE	pure	532.45	-0.655283169781516	1.0	45913
1148	BRUISE	bruise	522.51282051282	-0.68682574318752	0.975	29961
1149	ORPHAN	orphan	575.315789473684	-0.21046999691922	0.975	43622
1150	THUNDER	thunder	529.526315789474	-0.484903211275454	0.95	52803
1151	VEIL	veil	556.243243243243	-0.432963657794084	0.973684210526316	54284
1152	BEGET	beget	640.7	0.234103035325073	0.289473684210526	28612
1153	CATTLE	cattle	548.225	-0.501807154918201	1.0	30716
1154	OLIVE	olives	515.157894736842	-0.684514783301133	1.0	43522
1155	CAVE	cave	499.8	-0.75908208409141	1.0	30741
1156	OPEN	open	498.945945945946	-0.853151619754278	0.973684210526316	43565
1157	BECAUSE	because	540.763157894737	-0.636149349261387	1.0	28538
1158	STEP	step	525.625	-0.685837527532208	1.0	51058
1159	FART	fart	522.526315789474	-0.622894587224755	0.95	35422
116	LARCH	larch	809.888888888889	0.837138621943385	0.473684210526316	40552
1160	THIEF	thief	544.7	-0.579083573819752	1.0	52627
1161	THREAD	thread	538.763157894737	-0.621401199834786	1.0	52699
1163	BRIBE (AMOUNT)	bribe	574.162162162162	-0.302865930517168	1.0	29776
1165	MOUSTACHE	whiskers	583.861111111111	-0.347325118459822	0.973684210526316	55125
1168	HAWTHORN	hawthorn	733.454545454545	0.633577765075432	0.605263157894737	38536
1169	OX	ox	599.875	-0.237284560964708	0.868421052631579	43797
1171	MIRROR	mirror	531.105263157895	-0.699829578225298	1.0	42266
1172	SHOOT	shoot	519.0	-0.797607867338068	1.0	48911
1173	EYEBROW	brow	621.4	-0.104468731457111	0.921052631578947	29944
1175	GHOST	gost	611.5	-0.0326895732260348	0.961538461538462	9641
1176	SPADE	spade	543.675675675676	-0.489670807759037	0.973684210526316	50268
1178	NOSTRIL	nostrils	606.447368421053	-0.259831850007403	1.0	43274
118	BEWITCH	bewitch	651.131578947368	0.0459910470057765	0.95	28790
1182	NOISE	noise	503.657894736842	-0.830893067233828	1.0	43216
1183	PALM OF HAND	palm	578.230769230769	-0.347627359213491	0.975	43906
1185	VULTURE	vulture	636.694444444444	-0.0245559006155875	0.947368421052632	54548
1187	GOOSE	goose	590.473684210526	-0.319953227421381	0.95	37583
1188	CHARCOAL	charcoal	657.891891891892	-0.0664306730361991	0.973684210526316	30913
1189	ULCER	ulcer	618.878787878788	-0.105258864042026	0.825	53943
119	DIVE	dive	545.5	-0.58933813226343	0.973684210526316	33958
1190	HARE	hare	603.078947368421	-0.178563938099304	0.975	38402
1192	THREATEN	threaten	554.722222222222	-0.501747020204576	1.0	52706
1193	STEAM	steam	554.459459459459	-0.544170384399742	0.95	51005
1194	BEAVER	beaver	608.333333333333	-0.100710645398609	0.925	28533
1197	BABOON	baboon	674.666666666667	0.254329880520733	0.947368421052632	28079
1198	MANY	several	590.394736842105	-0.266452696956925	1.0	48567
1199	WIFE	wives	549.666666666667	-0.547519169311806	0.947368421052632	55393
12	MIDDAY	midday	600.947368421053	-0.0838148787153347	0.975	42107
120	PITCHER	pitcher	612.756756756757	-0.18134264289323	0.925	44745
1200	HUSBAND	husband	535.230769230769	-0.592526951638979	0.975	39338
1201	FEATHER	plume	649.612903225806	0.220092411862563	0.8	45001
1202	BIG	great	509.102564102564	-0.729666288577816	0.975	37777
1203	LONG	long	536.0	-0.74020816712591	1.0	41244
1204	BARK	bark	572.625	-0.476777340885765	1.0	28323
1205	TONGUE	tongue	550.78947368421	-0.645161941967253	1.0	53080
1207	YOUNG	young	503.85	-0.792818545222915	1.0	55786
1208	CAT	kitty	587.918918918919	-0.205539878335413	0.925	40280
121	SPIN	spin	495.2	-0.78183988590151	1.0	50448
1210	HEAVY	heavy	535.075	-0.679457066035524	1.0	38671
1211	HE	he	527.085714285714	-0.645384717213286	0.921052631578947	38553
1212	WE	we	552.184210526316	-0.491964351581606	0.95	54842
1213	YOU	ye	608.625	-0.216921959082396	0.210526315789474	55710
1214	THIS	these	558.605263157895	-0.448435646645933	1.0	52607
1215	THOU	thou	691.689655172414	0.485053976112357	0.75	52682
1216	MOTHER	mother	506.717948717949	-0.771402107413745	0.975	42593
1217	FATHER	dad	495.611111111111	-0.870765080790024	0.947368421052632	33104
1218	ROPE	ropes	597.621621621622	-0.338626743250599	1.0	47372
1219	WORM	worms	545.925	-0.431245799656129	1.0	55519
122	CART	cart	527.384615384615	-0.610820938502542	0.975	30614
1220	TAIL	tail	502.243243243243	-0.755207599031894	1.0	52124
1221	NOSE	nose	538.925	-0.627977896014817	1.0	43260
1222	PENIS	penis	611.2	-0.0584598958813468	1.0	44340
1223	HEART	heart	518.358974358974	-0.770249312745633	0.975	38628
1224	LIVER	liver	546.815789473684	-0.500124194061495	1.0	41111
1225	DAY (NOT NIGHT)	daytime	586.692307692308	-0.308175589657735	0.975	33271
1226	YEAR	year	560.0	-0.520856773014853	1.0	55713
1227	BOARD	plank	601.0625	-0.20694022630606	0.842105263157895	44825
1228	EARTH (SOIL)	soil	527.921052631579	-0.699477198003299	0.975	50085
1229	OLD	old	502.975	-0.803783444904482	1.0	43514
123	FOREHEAD	forehead	585.526315789474	-0.265198718891016	1.0	36351
1230	DIRTY	dirty	515.052631578947	-0.635028441414695	1.0	33809
1231	NEW	new	583.945945945946	-0.404869602790752	0.973684210526316	43051
1232	WARM	warm	523.027777777778	-0.759723709511751	0.973684210526316	54728
1233	NIGHT	night	508.842105263158	-0.872313190052837	1.0	43118
1234	SMOOTH	smooth	532.0	-0.772342429174737	0.973684210526316	49799
1235	WHO	who	519.3	-0.691752144257308	1.0	55166
1236	WHAT	what	547.055555555556	-0.510663857561065	0.925	55026
1237	WHERE	where	537.388888888889	-0.543523761860081	0.9	55057
1238	WHEN	when	541.868421052632	-0.527206921880138	1.0	55055
1239	HOW	how	559.0	-0.466269993780486	0.975	39210
124	THORN	thorn	541.820512820513	-0.564532087441726	0.975	52676
1240	NOT	not	535.971428571429	-0.584970374233072	0.921052631578947	43278
1241	SOME	some	536.078947368421	-0.515849026171919	0.95	50127
1242	FEW	few	523.605263157895	-0.693627197592274	1.0	35636
1243	WIDE	wide	544.111111111111	-0.588508560660891	0.9	55202
1244	THICK	thick	538.315789473684	-0.607956408052685	1.0	52616
1245	BUTTER	butter	560.342105263158	-0.470962129467732	1.0	30273
1246	SMALL	little	542.45	-0.60605800087647	1.0	41105
1247	EAR	ears	487.5	-0.87449847595115	1.0	34679
1248	EYE	eyes	506.378378378378	-0.811239794360396	0.973684210526316	35258
125	SWEAT (SUBSTANCE)	sweat	563.527777777778	-0.40618409960732	0.973684210526316	51909
1250	JAGUAR	wildcat	630.571428571429	-0.0660974145682737	0.921052631578947	55238
1251	BELLY	belly	543.641025641026	-0.480238735452498	1.0	28677
1252	HOUSE	house	510.275	-0.796531084620677	1.0	39177
1254	HANDLE	handle	538.184210526316	-0.624512469057745	1.0	38317
1256	HEAD	head	513.921052631579	-0.715242588318694	1.0	38554
1257	WING	wing	568.459459459459	-0.46301731359751	0.973684210526316	55304
1259	WEDDING	wedding	555.871794871795	-0.551562673892886	0.975	54891
1261	SING	sing	575.757575757576	-0.480458725436375	0.868421052631579	49231
1262	BROTHER	brothers	638.15	-0.051962206964179	1.0	29939
1263	SISTER	sister	568.384615384615	-0.392105689658238	0.975	49279
1264	CHANGE	change	533.625	-0.653594866130819	1.0	30881
1265	HIGH	high	544.4	-0.629450958591472	1.0	38832
1266	BRIDE	bride	583.179487179487	-0.407630054117172	1.0	29788
1267	NARROW	narrow	606.5	-0.342944533107149	0.95	42901
1268	YES	yes	476.921052631579	-0.961384027188421	0.95	55745
1269	NO	no	512.472222222222	-0.736598062268391	0.973684210526316	43188
1270	WHY	why	501.948717948718	-0.825586345426613	0.975	55194
1271	DELIGHT	delight	572.857142857143	-0.270743441391195	0.947368421052632	33480
1272	AUNT	aunt	552.783783783784	-0.445459912200108	0.973684210526316	27992
1273	CANDLE	candle	510.789473684211	-0.757680647027873	1.0	30467
1274	SALT	salt	512.45945945946	-0.731883952609872	1.0	47727
1275	ANSWER	answer	543.973684210526	-0.485935219741259	1.0	27663
1276	AUTUMN	autumn	558.763157894737	-0.457457250694487	1.0	28009
1277	HAND	hand	524.789473684211	-0.691546584305206	1.0	38292
1278	VOMIT	vomits	548.108108108108	-0.4717017865267	1.0	54517
1279	FAT (OBESE)	fatness	628.758620689655	0.0986459640994822	0.75	35467
128	MUMBLE	mumble	616.333333333333	-0.116130010640588	0.868421052631579	42743
1280	FALL	fall	536.0	-0.734516983322455	1.0	35357
1281	PRISON	prison	510.3	-0.729020204008522	1.0	45568
1282	FAT (FROM ANIMALS)	lard	661.83870967742	0.263895340082025	0.81578947368421	40554
1283	TODAY	today	546.289473684211	-0.776706378890465	1.0	53014
1284	BANK	bank	499.394736842105	-0.870069425544996	1.0	28258
1286	HOT	hot	497.868421052632	-0.847588593244126	1.0	39153
1287	COLD	coldness	642.1875	0.102872939572163	0.894736842105263	31815
1288	CAP	cap	618.111111111111	-0.287483598778148	0.947368421052632	30517
1289	BABY	infant	536.578947368421	-0.665755698654465	1.0	39551
129	CHOKE	choke	604.342105263158	-0.259956283767426	1.0	31190
1291	BACK	back	508.461538461538	-0.740204578866747	0.975	28084
1292	BAD	bad	555.78947368421	-0.607443209944053	1.0	28133
1293	MISTAKE	error	529.538461538462	-0.626516689731171	1.0	35053
1294	ZERO	zero	537.378378378378	-0.650847764742516	0.973684210526316	55832
1295	STICK	stick	552.972972972973	-0.476785269635791	0.973684210526316	51092
1297	LEG	legs	526.15	-0.611277141115393	1.0	40805
1299	COFFEE	coffee	534.589743589744	-0.568942250522265	0.975	31766
13	DECEIT	deceit	678.027777777778	0.125177083544266	0.947368421052632	33359
1300	COUNTRY	country	590.641025641026	-0.304741275777846	1.0	32400
1301	FOOT	feet	477.842105263158	-0.8557855342353	1.0	35546
1302	FORK	fork	530.410256410256	-0.662863149664937	1.0	36407
1303	FINGER	finger	526.421052631579	-0.503267306484844	0.975	35762
1305	CHIMNEY	chimney	615.411764705882	-0.0716032597581702	0.894736842105263	31129
1306	QUEEN	queen	522.897435897436	-0.74529594089152	0.975	46085
1307	LANGUAGE	language	554.435897435897	-0.516039073092716	1.0	40525
1308	DOUBT	doubt	535.105263157895	-0.692312223065342	1.0	34156
1309	ASK (INQUIRE)	ask	516.128205128205	-0.613177032715342	0.975	27873
131	FESTIVAL	party	598.368421052632	-0.411653912578974	1.0	44069
1310	CLEVER	clever	585.605263157895	-0.250684062621739	0.95	31475
1311	VERY	very	525.820512820513	-0.688667853545236	0.975	54354
1312	FOX	fox	553.297297297297	-0.4498630005947	0.973684210526316	36502
1313	MOON	moon	516.210526315789	-0.690190069180924	1.0	42492
1314	QUIET	quiet	515.405405405405	-0.808257667940506	0.973684210526316	46142
1316	TENT	tent	518.54054054054	-0.702964906312357	0.973684210526316	52491
1318	CHICKEN	chicken	524.972972972973	-0.763601357260473	0.973684210526316	31082
1319	COWARD	coward	567.351351351351	-0.466804572680332	0.973684210526316	32462
132	SAUCE	sauce	541.384615384615	-0.574505533182344	0.975	47845
1320	APPLE	apple	491.925	-0.883822578378762	1.0	27717
1321	BOTTLE	bottle	550.421052631579	-0.588866588405726	0.95	29500
1322	BREAKFAST	breakfast	536.0	-0.526158232228043	0.975	29713
1323	CLOCK	clock	513.2	-0.738116062029148	1.0	31544
1324	SLIP	slip	546.2	-0.557940111239338	1.0	49602
1325	FRIEND	friend	519.513513513514	-0.718579719773266	0.973684210526316	36659
1326	DOWN	downward	603.684210526316	-0.172411256237117	1.0	34209
1327	UNCLE	uncle	558.236842105263	-0.530850599038497	1.0	53965
133	WEAVE	weaving	707.027777777778	0.0569306351958929	0.947368421052632	54884
1330	DEFEND	defend	567.684210526316	-0.497847557508563	1.0	33430
1331	SHEEP	sheep	548.078947368421	-0.499796340482432	1.0	48743
1332	NEIGHBOUR	neighbour	587.648648648649	-0.200791785149694	1.0	42999
1333	NECK	neck	508.0	-0.749537544563359	1.0	42962
1334	GUTS	hoses	586.555555555556	-0.233719162868661	0.925	39139
1335	WHITE	white	515.0	-0.70664319054126	0.975	55139
1336	EAT	ate	556.894736842105	-0.501636155944129	0.95	27941
1337	PIG	hog	541.181818181818	-0.546701997905435	0.973684210526316	38965
1338	PEACE	peace	530.789473684211	-0.67674881901345	1.0	44210
1339	MORNING	morning	563.153846153846	-0.413104869189756	1.0	42548
134	FAULT	guilt	564.351351351351	-0.335682061492641	0.975	38050
1340	WITH	with	606.333333333333	-0.293518307788828	0.947368421052632	55365
1342	SUMMER	summer	584.151515151515	-0.258590156599135	0.894736842105263	51683
1343	SUN	sun	509.416666666667	-0.779650490715433	0.947368421052632	51696
1344	RAM	ram	673.264705882353	0.152764169881906	0.875	46320
1345	EWE	ewe	626.96875	0.136423270432122	0.842105263157895	35126
1346	THROAT	throat	509.594594594595	-0.65408652273437	1.0	52740
1347	NAPE (OF NECK)	nape	689.913043478261	0.482312758422029	0.575	42882
1348	BOAR (MALE PIG)	boar	633.69696969697	-0.0422444702427977	0.868421052631579	29247
1349	CHURCH	church	502.864864864865	-0.865718324314578	0.973684210526316	31271
1350	MONKEY	monkey	511.078947368421	-0.778597665172429	1.0	42464
1352	KNIFE	knife	544.95	-0.604442250042522	1.0	40318
1353	HOUR	hour	506.526315789474	-0.817265980820556	1.0	39174
1354	NEXT	next	496.702702702703	-0.859268404819546	0.973684210526316	43079
1355	LAUGH	laugh	534.342105263158	-0.618001753745659	1.0	40626
1356	NUMBER	numbers	565.702702702703	-0.381407191186244	1.0	43338
1357	DAUGHTER	daughter	535.55	-0.632528079311378	1.0	33246
1359	SEPARATE	separate	586.230769230769	-0.243877458851254	0.975	48492
136	HERE	here	548.894736842105	-0.648676970618815	0.95	38778
1360	DUCK	duck	528.9	-0.752027750607998	1.0	34485
1361	TOOL	tools	564.842105263158	-0.49518274929468	1.0	53101
1362	STREET	street	541.783783783784	-0.577729468294502	0.95	51369
1363	VOICE	voice	510.315789473684	-0.808287438244894	1.0	54493
1364	HEALTHY	health	542.923076923077	-0.619036573327684	0.975	38609
1365	KITCHEN	kitchen	507.0	-0.756921325684294	0.975	40271
1366	BOY	boy	549.631578947368	-0.702795292262815	1.0	29579
1367	CROSS	cross	580.205128205128	-0.499398426253335	1.0	32777
1368	BREAD	bread	538.783783783784	-0.697240278364493	0.973684210526316	29698
1369	GOLD	gold	508.74358974359	-0.709497906344777	0.975	37536
137	COCA	coca	658.62962962963	0.264613645481918	0.7	31711
1370	MONTH	month	570.447368421053	-0.437995107906393	1.0	42477
1371	KNEE	knee	515.684210526316	-0.696945887548939	1.0	40303
1372	MEDICINE	drug	529.189189189189	-0.657031458998774	1.0	34434
1373	TEA	tea	490.275	-0.788048306181557	1.0	52337
1374	RING	ring	523.810810810811	-0.709530316560757	1.0	47171
1375	WINDOW	window	514.615384615385	-0.723504096799375	1.0	55287
1376	NOW	now	533.589743589744	-0.612175154414543	0.975	43309
1377	VISIT	visit	522.657894736842	-0.686756956603353	0.95	54469
1378	SPOON	spoon	535.175	-0.578591742072347	1.0	50568
1379	TELEPHONE	phone	527.368421052632	-0.657812616889234	1.0	44510
138	BATHE	bath	525.783783783784	-0.637991524718868	0.973684210526316	28412
1380	TOOTH	teeth	542.243243243243	-0.659550820959483	0.973684210526316	52413
1381	SHOE	shoes	517.564102564103	-0.704914101147626	0.975	48898
1382	NEEDLE (FOR SEWING)	needle	535.675	-0.667982870686051	1.0	42983
1384	SECOND	second	534.973684210526	-0.750379949647707	1.0	48372
1385	PEPPER	pepper	617.297297297297	-0.262335295238498	0.973684210526316	44364
1386	LION	lion	546.153846153846	-0.564618720415972	1.0	41063
1387	ARRIVE	reach	548.875	-0.499362731813281	1.0	46479
1388	SHADE	shade	522.075	-0.63125707345644	1.0	48603
1389	TOE	toe	524.263157894737	-0.636614004121118	0.95	53023
139	GUMS	gum	539.432432432432	-0.61743983665057	0.973684210526316	38077
1390	WRONG	wrong	489.432432432432	-0.742712564253962	0.973684210526316	55645
1391	TOWN	town	517.075	-0.812535451106434	1.0	53247
1392	LOUSE	lice	578.358974358974	-0.312767723361817	1.0	40908
1393	HORN (ANATOMY)	horns	592.842105263158	-0.494388401219197	1.0	39113
1394	BONE	bone	522.0	-0.704616093315396	1.0	29359
1395	ROUND	round	538.475	-0.626974879106025	1.0	47429
1396	SHARP	sharp	528.444444444444	-0.599344710661836	0.973684210526316	48693
1398	DRY	dry	512.631578947368	-0.729159120904899	1.0	34465
1399	CLAY	clay	564.605263157895	-0.479470276107143	1.0	31418
14	YOKE	yoke	627.827586206897	-0.0450393112469963	0.725	55770
140	PADDY FIELD	paddy	596.307692307692	-0.108576402112321	0.75	43837
1400	THIN (SLIM)	slimy	654.290322580645	0.0586278306023593	0.825	49590
1401	DRINK	drink	532.916666666667	-0.677064965962418	0.947368421052632	34365
1402	BREAST	bosom	755.4	0.68631292006413	0.9	29485
1403	BITE	bite	520.725	-0.714936038920688	1.0	28922
1404	STRAIGHT	straight	552.837837837838	-0.609980561008993	0.973684210526316	51304
1405	NAME	name	530.945945945946	-0.678089209536579	0.925	42867
1406	FAR	distant	564.315789473684	-0.467417151498641	1.0	33920
1407	BREATHE	breathing	580.564102564103	-0.265004635243455	0.975	29741
1408	HEAR	hear	527.868421052632	-0.65217203653373	1.0	38617
1409	SEE	sees	645.9375	-0.129264162574966	0.842105263157895	48427
1411	LIE (REST)	lie	556.868421052632	-0.603590410326149	1.0	40922
1412	RUDE	rude	561.333333333333	-0.473335187947471	0.975	47512
1413	PLAY	play	508.45	-0.789490174613824	1.0	44873
1414	SQUEEZE	wring	717.368421052632	0.661728781558277	0.5	55616
1416	SIT	sits	553.578947368421	-0.390969560304888	0.95	49288
1417	KILL	kill	505.947368421053	-0.801929476755456	1.0	40203
1418	DIG	dig	579.868421052632	-0.45820662739742	1.0	33724
1419	FEAR (BE AFRAID)	afraid	524.48717948718	-0.618512991929434	0.975	27370
1420	COUNT	counting	533.648648648649	-0.628043895674528	1.0	32397
1421	SUCK	suck	561.555555555556	-0.498244759489375	0.947368421052632	51619
1422	BE ALIVE	living	544.289473684211	-0.627839901918288	1.0	41116
1423	FIGHT	fight	519.825	-0.640369679208848	1.0	35694
1424	YELLOW	yellow	486.157894736842	-0.881694689962681	1.0	55731
1425	GREEN	green	559.5	-0.62654625269765	1.0	37794
1428	BURNING	burning	562.891891891892	-0.448983366057367	1.0	30199
1429	FULL	full	541.216216216216	-0.590738213008899	0.925	36802
143	HUMID	moist	550.105263157895	-0.446195845291211	0.95	42415
1430	STAR	star	527.72972972973	-0.76328914805716	0.973684210526316	50903
1431	FREEZE	freeze	518.631578947368	-0.724739484939234	1.0	36609
1432	CUT	cuts	578.973684210526	-0.266815720590839	0.975	33053
1433	HIT	hit	533.473684210526	-0.527535775161869	1.0	38906
1434	STAB	prick	597.236842105263	-0.433356988692664	1.0	45502
1435	HUNT	hunting	554.297297297297	-0.47268999182509	1.0	39312
